Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
0,-1,0,0.0,4.7725,Orbicella_annularis,born,none
1,-1,1,0.0,6.4925,Orbicella_annularis,born,none
0,-1,2,0.0,7.545,Orbicella_annularis,born,none
2,-1,3,0.0,8.37,Orbicella_annularis,born,none
1,-1,4,0.0,6.6525,Orbicella_annularis,born,none
3,-1,5,0.0,5.74,Orbicella_annularis,born,none
3,-1,6,0.0,6.8025,Orbicella_annularis,born,none
3,-1,7,0.0,7.4475,Orbicella_annularis,born,none
4,-1,8,0.0,7.88,Orbicella_annularis,born,none
3,-1,9,0.0,7.0375,Orbicella_annularis,born,none
3,-1,10,0.0,7.115,Orbicella_annularis,born,none
3,-1,11,0.0,5.93,Orbicella_annularis,born,none
3,-1,12,0.0,8.1675,Orbicella_annularis,born,none
3,-1,13,0.0,6.4475,Orbicella_annularis,born,none
5,-1,14,0.0,7.0075,Orbicella_annularis,born,none
5,-1,15,0.0,5.99,Orbicella_annularis,born,none
3,-1,16,0.0,6.225,Orbicella_annularis,born,none
5,-1,17,0.0,8.16,Orbicella_annularis,born,none
5,-1,18,0.0,8.05,Orbicella_annularis,born,none
5,-1,19,0.0,6.83,Orbicella_annularis,born,none
3,-1,20,0.0,9.0525,Orbicella_annularis,born,none
6,-1,21,0.0,28.715,Orbicella_annularis,born,none
7,-1,22,0.0,16.9925,Orbicella_annularis,born,none
8,-1,23,0.0,21.985,Orbicella_franksi,born,none
9,-1,24,0.0,27.065,Orbicella_franksi,born,none
10,-1,25,0.0,21.5075,Orbicella_franksi,born,none
11,-1,26,0.0,8.88,Porites_porites,born,none
11,-1,27,0.0,10.715,Porites_porites,born,none
12,-1,28,0.0,23.4075,Orbicella_franksi,born,none
13,-1,29,0.0,6.32,Orbicella_annularis,born,none
14,-1,30,0.0,5.06,Orbicella_annularis,born,none
15,-1,31,0.0,5.605,Orbicella_annularis,born,none
16,-1,32,0.0,6.285,Orbicella_annularis,born,none
17,-1,33,0.0,5.615,Orbicella_annularis,born,none
18,-1,34,0.0,5.4175,Orbicella_annularis,born,none
19,-1,35,0.0,5.4125,Orbicella_annularis,born,none
20,-1,36,0.0,5.805,Orbicella_annularis,born,none
21,-1,37,0.0,4.8375,Orbicella_annularis,born,none
22,-1,38,0.0,5.75,Orbicella_annularis,born,none
21,-1,39,0.0,6.055,Orbicella_annularis,born,none
23,-1,40,0.0,6.9825,Orbicella_annularis,born,none
24,-1,41,0.0,5.58,Orbicella_annularis,born,none
25,-1,42,0.0,7.2825,Orbicella_annularis,born,none
26,-1,43,0.0,5.9125,Orbicella_annularis,born,none
