Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
0,-1,0,0.0,18.6575,Orbicella_annularis,born,none
1,-1,1,0.0,1.9025,Porites_porites,born,none
2,-1,2,0.0,1.12,Porites_porites,born,none
3,-1,3,0.0,1.9625,Porites_porites,born,none
4,-1,4,0.0,1.6625,Porites_porites,born,none
5,-1,5,0.0,4.635,Porites_porites,born,none
6,-1,6,0.0,4.3925,Montastrea_cavernosa,born,none
7,-1,7,0.0,0.7675,Montastrea_cavernosa,born,none
8,-1,8,0.0,0.89,Montastrea_cavernosa,born,none
9,-1,9,0.0,5.8175,Montastrea_cavernosa,born,none
10,-1,10,0.0,4.295,Montastrea_cavernosa,born,none
11,-1,11,0.0,1.4975,Montastrea_cavernosa,born,none
12,-1,12,0.0,2.935,Montastrea_cavernosa,born,none
13,-1,13,0.0,3.5725,Montastrea_cavernosa,born,none
9,-1,14,0.0,3.9775,Montastrea_cavernosa,born,none
14,-1,15,0.0,3.2475,Montastrea_cavernosa,born,none
15,-1,16,0.0,5.81,Montastrea_cavernosa,born,none
16,-1,17,0.0,2.2975,Montastrea_cavernosa,born,none
17,-1,18,0.0,3.875,Montastrea_cavernosa,born,none
18,-1,19,0.0,1.82,Montastrea_cavernosa,born,none
19,-1,20,0.0,2.8925,Montastrea_cavernosa,born,none
20,-1,21,0.0,7.3825,Porites_porites,born,none
21,-1,22,0.0,2.5475,Porites_porites,born,none
22,-1,23,0.0,1.9025,Montastrea_cavernosa,born,none
23,-1,24,0.0,4.0075,Montastrea_cavernosa,born,none
24,-1,25,0.0,3.6025,Montastrea_cavernosa,born,none
25,-1,26,0.0,1.7525,Montastrea_cavernosa,born,none
26,-1,27,0.0,3.22,Montastrea_cavernosa,born,none
27,-1,28,0.0,5.0375,Montastrea_cavernosa,born,none
28,-1,29,0.0,3.9825,Montastrea_cavernosa,born,none
29,-1,30,0.0,5.6675,Montastrea_cavernosa,born,none
30,-1,31,0.0,3.95,Montastrea_cavernosa,born,none
31,-1,32,0.0,4.3375,Montastrea_cavernosa,born,none
32,-1,33,0.0,4.78,Montastrea_cavernosa,born,none
33,-1,34,0.0,3.0325,Montastrea_cavernosa,born,none
34,-1,35,0.0,2.3725,Montastrea_cavernosa,born,none
35,-1,36,0.0,2.5025,Montastrea_cavernosa,born,none
36,-1,37,0.0,2.3475,Montastrea_cavernosa,born,none
37,-1,38,0.0,18.3925,Orbicella_annularis,born,none
38,-1,39,0.0,21.4925,Orbicella_annularis,born,none
39,-1,40,0.0,22.49,Orbicella_annularis,born,none
40,-1,41,0.0,9.265,Unidentified_coral,born,none
41,-1,42,0.0,7.535,Unidentified_coral,born,none
42,-1,43,0.0,3.115,Porites_porites,born,none
43,-1,44,0.0,0.895,Porites_porites,born,none
44,-1,45,0.0,2.5425,Porites_porites,born,none
45,-1,46,0.0,1.365,Porites_porites,born,none
46,-1,47,0.0,4.2175,Porites_porites,born,none
47,-1,48,0.0,3.3675,Porites_porites,born,none
48,-1,49,0.0,3.0625,Porites_porites,born,none
49,-1,50,0.0,8.165,Porites_porites,born,none
46,-1,51,0.0,5.1175,Porites_porites,born,none
50,-1,52,0.0,3.5775,Porites_porites,born,none
51,-1,53,0.0,4.1875,Porites_porites,born,none
52,-1,54,0.0,5.22,Porites_porites,born,none
53,-1,55,0.0,8.065,Porites_porites,born,none
54,-1,56,0.0,1.24,Porites_porites,born,none
55,-1,57,0.0,3.14,Porites_porites,born,none
56,-1,58,0.0,4.3225,Porites_porites,born,none
57,-1,59,0.0,4.555,Porites_porites,born,none
