Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
0,-1,0,0.0,25.475,Orbicella_annularis,born,none
1,-1,1,0.0,20.2125,Orbicella_annularis,born,none
2,-1,2,0.0,26.3725,Orbicella_annularis,born,none
3,-1,3,0.0,15.9425,Orbicella_annularis,born,none
4,-1,4,0.0,19.91,Orbicella_annularis,born,none
5,-1,5,0.0,12.56,Orbicella_annularis,born,none
6,-1,6,0.0,9.57,Porites_porites,born,none
7,-1,7,0.0,5.51,Porites_porites,born,none
8,-1,8,0.0,14.8525,Orbicella_annularis,born,none
9,-1,9,0.0,19.1775,Orbicella_annularis,born,none
10,-1,10,0.0,23.435,Orbicella_annularis,born,none
11,-1,11,0.0,3.2025,Porites_porites,born,none
12,-1,12,0.0,10.265,Porites_porites,born,none
13,-1,13,0.0,14.6525,Orbicella_annularis,born,none
14,-1,14,0.0,9.02,Porites_porites,born,none
15,-1,15,0.0,10.65,Porites_porites,born,none
16,-1,16,0.0,11.475,Orbicella_annularis,born,none
17,-1,17,0.0,8.345,Porites_porites,born,none
18,-1,18,0.0,5.905,Porites_porites,born,none
19,-1,19,0.0,19.0325,Orbicella_annularis,born,none
20,-1,20,0.0,5.79,Porites_porites,born,none
21,-1,21,0.0,4.9425,Porites_porites,born,none
