Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
0,0,2,26.225,27.64,Orbicella_annularis,grow,n/s
1,1,3,21.515,25.885,Orbicella_annularis,grow,n/s
2,2,1,27.2775,32.48,Orbicella_annularis,grow,n/s
10,4,6,21.55,26.9225,Orbicella_annularis,grow,n/s
9,5,5,18.45,23.2375,Orbicella_annularis,grow,n/s
8,6,8,17.09,19.145,Orbicella_annularis,grow,n/s
6,7,9,9.3825,11.0725,Porites_porites,grow,n/s
7,8,10,7.055,9.15,Porites_porites,grow,n/s
5,9,7,13.29,15.655,Orbicella_annularis,grow,n/s
4,10,4,18.0,20.5175,Orbicella_annularis,grow,n/s
14,11,12,6.86,11.9875,Porites_porites,grow,n/s
15,12,13,8.22,11.96,Porites_porites,grow,n/s
13,13,11,16.065,18.5675,Orbicella_annularis,grow,n/s
18,15,15,5.9425,6.795,Porites_porites,grow,n/s
22,16,19,17.02,20.4425,Orbicella_annularis,grow,n/s
23,17,21,18.545,21.1475,Orbicella_annularis,grow,n/s
19,19,20,21.8425,24.5425,Orbicella_annularis,grow,n/s
20,20,17,9.165,11.0375,Porites_porites,grow,n/s
21,21,18,7.3175,11.28,Porites_porites,grow,n/s
16,24,24,13.4875,14.72,Orbicella_annularis,grow,n/s
25,25,51,6.4025,6.8425,Porites_porites,grow,n/s
26,26,53,2.365,4.3375,Porites_porites,grow,n/s
27,27,52,2.205,4.3,Porites_porites,grow,n/s
28,28,48,6.66,7.7575,Montastrea_cavernosa,grow,n/s
30,30,46,2.62,3.5325,Orbicella_annularis,grow,n/s
31,31,45,4.085,7.2175,Pseudodiploria_strigosa,grow,n/s
33,33,41,4.605,4.93,Montastrea_cavernosa,grow,n/s
34,34,42,6.325,6.7475,Montastrea_cavernosa,grow,n/s
36,36,44,4.6775,5.435,Montastrea_cavernosa,grow,n/s
37,37,47,9.25,10.7275,Orbicella_annularis,grow,n/s
38,38,25,4.175,4.91,Montastrea_cavernosa,grow,n/s
39,39,26,5.755,7.0575,Montastrea_cavernosa,grow,n/s
40,40,27,6.725,9.04,Montastrea_cavernosa,grow,n/s
41,41,28,3.27,3.4875,Montastrea_cavernosa,grow,n/s
43,43,30,13.905,14.805,Montastrea_cavernosa,grow,n/s
45,45,32,4.405,5.3,Montastrea_cavernosa,grow,n/s
46,46,33,3.325,4.16,Montastrea_cavernosa,grow,n/s
47,47,34,6.6075,8.1525,Montastrea_cavernosa,grow,n/s
48,48,35,5.3025,6.4775,Montastrea_cavernosa,grow,n/s
49,49,36,3.7525,4.11,Montastrea_cavernosa,grow,n/s
50,50,37,5.885,6.2975,Montastrea_cavernosa,grow,n/s
3,3,0,16.2925,16.0825,Orbicella_annularis,same,n/s
17,14,14,12.3,11.85,Porites_porites,same,n/s
24,18,16,20.0925,20.945,Orbicella_annularis,same,n/s
12,22,23,12.735,13.115,Porites_porites,same,n/s
32,32,40,5.78,6.01,Montastrea_cavernosa,same,n/s
35,35,43,7.33,7.0675,Montastrea_cavernosa,same,n/s
51,51,38,7.2125,7.2975,Montastrea_cavernosa,same,n/s
11,23,22,6.535,5.615,Porites_porites,shrink,n/s
29,29,49,3.1675,2.9275,Montastrea_cavernosa,shrink,n/s
42,42,29,3.92,3.7075,Montastrea_cavernosa,shrink,n/s
44,44,31,5.59,5.3075,Montastrea_cavernosa,shrink,n/s
52,52,50,1.935,1.425,Montastrea_cavernosa,shrink,n/s
53,53,39,7.0425,6.18,Montastrea_cavernosa,shrink,n/s
