Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
307,-1,143,0.0,5.01,Pseudodiploria_strigosa,born,none
164,22,-1,0.3125,0.0,Orbicella_annularis,dead,none
170,28,-1,0.2725,0.0,Orbicella_annularis,dead,none
179,37,-1,0.36,0.0,Orbicella_annularis,dead,none
181,39,-1,0.2625,0.0,Orbicella_annularis,dead,none
185,43,-1,0.5125,0.0,Orbicella_annularis,dead,none
237,95,-1,2.375,0.0,Pseudodiploria_strigosa,dead,none
94,198,-1,2.8,0.0,Acropora_palmata,dead,none
163,21,35,0.2375,0.49,Orbicella_annularis,grow,n/s
166,24,39,26.345,29.085,Orbicella_annularis,grow,n/s
168,26,40,0.25,0.2825,Orbicella_annularis,grow,n/s
169,27,42,0.34,0.3775,Orbicella_annularis,grow,n/s
173,31,44,2.105,2.7,Orbicella_annularis,grow,n/s
174,32,47,1.2075,2.05,Orbicella_annularis,grow,n/s
175,33,48,0.495,0.6275,Orbicella_annularis,grow,n/s
177,35,51,2.0925,2.56,Orbicella_annularis,grow,n/s
180,38,56,0.6875,0.9325,Orbicella_annularis,grow,n/s
182,40,57,0.9975,1.29,Orbicella_annularis,grow,n/s
183,41,59,0.265,0.4125,Orbicella_annularis,grow,n/s
186,44,60,0.3,0.3725,Orbicella_annularis,grow,n/s
188,46,62,0.6575,0.825,Orbicella_annularis,grow,n/s
191,49,65,0.365,0.4075,Orbicella_annularis,grow,n/s
193,51,67,0.4225,0.455,Orbicella_annularis,grow,n/s
195,53,71,1.9125,3.5175,Orbicella_annularis,grow,n/s
196,54,73,1.1175,2.18,Orbicella_annularis,grow,n/s
197,55,76,2.37,3.1275,Orbicella_annularis,grow,n/s
198,56,78,0.8275,1.105,Orbicella_annularis,grow,n/s
199,57,79,2.19,2.3175,Orbicella_annularis,grow,n/s
200,58,81,1.45,1.8325,Orbicella_annularis,grow,n/s
201,59,82,1.5225,1.9725,Orbicella_annularis,grow,n/s
202,60,84,0.685,0.9625,Orbicella_annularis,grow,n/s
205,63,86,0.9475,1.18,Orbicella_annularis,grow,n/s
206,64,87,0.8925,1.645,Orbicella_annularis,grow,n/s
209,67,89,0.9075,1.51,Orbicella_annularis,grow,n/s
217,75,100,4.2,4.58,Pseudodiploria_strigosa,grow,n/s
218,76,101,5.1775,5.7925,Pseudodiploria_strigosa,grow,n/s
221,79,105,5.92,6.9675,Pseudodiploria_strigosa,grow,n/s
226,84,111,5.1125,6.1075,Pseudodiploria_strigosa,grow,n/s
230,88,114,3.155,3.43,Pseudodiploria_strigosa,grow,n/s
249,107,141,6.1775,6.7575,Pseudodiploria_strigosa,grow,n/s
252,110,144,5.575,6.0475,Pseudodiploria_strigosa,grow,n/s
253,111,145,6.86,7.3575,Pseudodiploria_strigosa,grow,n/s
255,113,147,5.9875,6.33,Pseudodiploria_strigosa,grow,n/s
256,114,148,4.8475,5.09,Pseudodiploria_strigosa,grow,n/s
257,115,150,4.1125,4.8375,Pseudodiploria_strigosa,grow,n/s
259,117,152,5.2125,5.7825,Pseudodiploria_strigosa,grow,n/s
270,128,166,5.46,5.925,Montastrea_cavernosa,grow,n/s
273,131,169,6.1275,6.83,Montastrea_cavernosa,grow,n/s
274,132,170,4.87,5.2825,Montastrea_cavernosa,grow,n/s
275,133,171,4.8625,5.3875,Montastrea_cavernosa,grow,n/s
282,140,183,5.175,5.4725,Montastrea_cavernosa,grow,n/s
286,144,192,3.8125,4.7,Orbicella_faveolata,grow,n/s
288,146,194,7.2875,8.0875,Orbicella_faveolata,grow,n/s
289,147,195,8.12,8.7275,Orbicella_faveolata,grow,n/s
291,149,197,6.61,7.1375,Orbicella_faveolata,grow,n/s
