Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
45,213,201,4.765,5.0825,Orbicella_annularis,grow,n/s
46,214,202,4.3775,4.84,Orbicella_annularis,grow,n/s
52,238,226,299.31,315.4375,Acropora_palmata,grow,n/s
73,304,290,3.615,4.0125,Orbicella_annularis,grow,n/s
76,311,296,4.6025,5.035,Orbicella_annularis,grow,n/s
77,313,299,5.44,5.9275,Orbicella_annularis,grow,n/s
78,314,300,4.5575,5.165,Orbicella_annularis,grow,n/s
78,317,301,5.3725,6.2675,Orbicella_annularis,grow,n/s
77,318,302,5.055,5.615,Orbicella_annularis,grow,n/s
77,319,303,4.36,5.195,Orbicella_annularis,grow,n/s
78,320,304,3.8725,4.7425,Orbicella_annularis,grow,n/s
77,322,305,4.735,5.88,Orbicella_annularis,grow,n/s
84,339,321,4.6975,4.96,Orbicella_annularis,grow,n/s
85,341,322,12.5825,13.2825,Acropora_palmata,grow,n/s
89,350,333,6.2475,7.2925,Acropora_palmata,grow,n/s
91,353,335,5.03,5.625,Acropora_palmata,grow,n/s
94,359,340,52.18,56.5525,Acropora_palmata,grow,n/s
95,360,343,4.7525,5.4325,Orbicella_annularis,grow,n/s
96,363,344,4.3525,4.95,Orbicella_annularis,grow,n/s
96,369,351,5.255,5.76,Orbicella_annularis,grow,n/s
103,418,399,3.855,4.32,Orbicella_annularis,grow,n/s
114,503,486,23.2,25.41,Acropora_palmata,grow,n/s
118,504,484,4.5475,4.88,Orbicella_annularis,grow,n/s
114,506,487,105.5125,121.7275,Acropora_palmata,grow,n/s
114,508,491,23.015,33.26,Acropora_palmata,grow,n/s
1,8,7,10.795,22.8625,Orbicella_annularis,n/s,fuse
1,9,7,4.015,22.8625,Orbicella_annularis,n/s,fuse
1,13,7,5.48,22.8625,Orbicella_annularis,n/s,fuse
15,73,65,29.36,22.34,Orbicella_annularis,n/s,split
15,73,66,29.36,5.765,Orbicella_annularis,n/s,split
26,115,107,4.905,11.1925,Orbicella_annularis,n/s,fuse
26,119,107,6.2175,11.1925,Orbicella_annularis,n/s,fuse
29,122,113,3.4425,11.055,Orbicella_annularis,n/s,fuse
29,124,113,7.6325,11.055,Orbicella_annularis,n/s,fuse
42,175,162,7.6925,17.37,Orbicella_annularis,n/s,fuse
43,176,163,4.8675,12.63,Orbicella_annularis,n/s,fuse
43,180,163,7.775,12.63,Orbicella_annularis,n/s,fuse
42,182,162,7.435,17.37,Orbicella_annularis,n/s,fuse
54,250,233,3.615,29.5175,Orbicella_annularis,n/s,fuse
54,256,233,8.3075,29.5175,Orbicella_annularis,n/s,fuse
54,260,233,14.51,29.5175,Orbicella_annularis,n/s,fuse
96,365,346,5.445,12.405,Orbicella_annularis,n/s,fuse
96,372,346,5.6125,12.405,Orbicella_annularis,n/s,fuse
114,507,488,27.7325,34.0,Acropora_palmata,n/s,fuse
114,511,488,2.3375,34.0,Acropora_palmata,n/s,fuse
9,29,24,4.3525,4.4975,Orbicella_annularis,same,n/s
11,31,26,3.835,4.005,Orbicella_annularis,same,n/s
17,83,74,13.9425,13.735,Orbicella_annularis,same,n/s
18,95,88,7.06,7.255,Orbicella_annularis,same,n/s
30,123,112,5.48,5.5775,Orbicella_annularis,same,n/s
44,194,179,131.5775,126.1875,Acropora_cervicornis,same,n/s
51,228,215,15.5125,15.9825,Acropora_cervicornis,same,n/s
51,229,216,5.6125,5.6975,Acropora_cervicornis,same,n/s
53,252,232,25.4925,25.795,Orbicella_annularis,same,n/s
58,293,281,120.3375,120.3375,Acropora_cervicornis,same,n/s
75,310,294,3.395,3.465,Orbicella_annularis,same,n/s
80,335,316,65.645,66.0925,Acropora_palmata,same,n/s
84,342,323,5.8775,5.67,Orbicella_annularis,same,n/s
86,343,324,25.7375,24.81,Acropora_palmata,same,n/s
87,346,327,53.595,55.16,Acropora_palmata,same,n/s
97,367,349,6.31,6.5225,Orbicella_annularis,same,n/s
97,374,354,5.945,5.915,Orbicella_annularis,same,n/s
98,375,357,5.4525,5.3775,Orbicella_annularis,same,n/s
100,379,363,278.0175,269.4075,Acropora_palmata,same,n/s
99,381,365,6.7375,6.7275,Orbicella_annularis,same,n/s
105,421,404,5.01,4.84,Orbicella_annularis,same,n/s
105,423,405,6.74,6.9725,Orbicella_annularis,same,n/s
106,427,409,5.92,5.6925,Orbicella_annularis,same,n/s
108,463,444,293.0,293.0,Acropora_palmata,same,n/s
115,499,481,4.4525,4.54,Orbicella_annularis,same,n/s
116,501,483,3.695,3.5575,Orbicella_annularis,same,n/s
2,10,8,5.2375,4.42,Orbicella_annularis,shrink,n/s
5,16,13,5.98,5.6125,Orbicella_annularis,shrink,n/s
7,20,17,4.15,3.8325,Orbicella_annularis,shrink,n/s
8,28,23,4.0075,3.3675,Orbicella_annularis,shrink,n/s
25,113,106,4.8675,4.445,Orbicella_annularis,shrink,n/s
31,125,116,3.8,3.5575,Orbicella_annularis,shrink,n/s
45,212,200,7.105,5.8625,Orbicella_annularis,shrink,n/s
47,215,204,5.89,4.935,Orbicella_annularis,shrink,n/s
48,218,205,8.325,6.485,Orbicella_annularis,shrink,n/s
49,219,206,4.5925,3.545,Orbicella_annularis,shrink,n/s
47,220,208,7.44,3.2775,Orbicella_annularis,shrink,n/s
50,221,207,5.8375,5.31,Orbicella_annularis,shrink,n/s
47,222,209,4.0325,3.6525,Orbicella_annularis,shrink,n/s
55,263,242,4.9575,4.015,Orbicella_annularis,shrink,n/s
61,289,274,47.48,34.99,Acropora_palmata,shrink,n/s
59,295,278,13.1,10.81,Acropora_palmata,shrink,n/s
60,299,282,12.545,9.3275,Acropora_palmata,shrink,n/s
124,300,283,17.63,12.47,Acropora_palmata,shrink,n/s
79,331,313,25.2625,22.045,Acropora_palmata,shrink,n/s
81,334,315,42.26,37.7675,Acropora_palmata,shrink,n/s
82,336,319,17.58,15.41,Acropora_palmata,shrink,n/s
83,337,320,9.705,9.06,Orbicella_annularis,shrink,n/s
88,347,328,3.79,3.365,Orbicella_annularis,shrink,n/s
97,380,362,8.4475,7.6875,Orbicella_annularis,shrink,n/s
102,414,394,79.98,66.175,Acropora_cervicornis,shrink,n/s
101,416,397,4.2675,3.7,Orbicella_annularis,shrink,n/s
104,420,402,4.7775,3.975,Orbicella_annularis,shrink,n/s
105,425,408,2.715,2.275,Orbicella_annularis,shrink,n/s
105,430,412,5.725,5.0575,Orbicella_annularis,shrink,n/s
107,431,413,10.6675,8.9675,Orbicella_annularis,shrink,n/s
114,491,477,58.68,46.7425,Acropora_palmata,shrink,n/s
112,492,474,4.6875,4.1925,Orbicella_annularis,shrink,n/s
111,493,473,5.315,5.01,Orbicella_annularis,shrink,n/s
113,495,479,2.725,0.815,Orbicella_annularis,shrink,n/s
117,500,482,6.31,5.44,Orbicella_annularis,shrink,n/s
119,505,485,3.3325,2.965,Orbicella_annularis,shrink,n/s
120,519,500,66.3125,61.43,Acropora_palmata,shrink,n/s
120,525,506,43.9325,41.365,Acropora_palmata,shrink,n/s
