Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
96,645,633,24.4525,23.43,Acropora_palmata,same,n/s
119,708,700,62.935,62.935,Orbicella_franksi,same,n/s
120,710,702,6.89,6.89,Orbicella_franksi,same,n/s
121,711,708,2.86,2.86,Orbicella_franksi,same,n/s
122,716,705,62.965,62.405,Orbicella_annularis,same,n/s
124,735,723,74.48,76.9,Orbicella_annularis,same,n/s
125,797,786,13.5125,13.6525,Orbicella_franksi,same,n/s
128,823,823,45.3625,45.3625,Acropora_cervicornis,same,n/s
132,886,877,5.8025,5.58,Orbicella_annularis,same,n/s
135,908,900,8.9325,9.365,Orbicella_faveolata,same,n/s
154,1005,993,4.715,4.6575,Orbicella_faveolata,same,n/s
157,1019,1007,5.84,5.9675,Orbicella_annularis,same,n/s
159,1021,1011,4.96,4.75,Orbicella_annularis,same,n/s
162,1027,1018,0.9575,0.97,Orbicella_annularis,same,n/s
168,1050,1045,10.09,10.09,Acropora_cervicornis,same,n/s
167,1051,1046,1.025,1.025,Acropora_cervicornis,same,n/s
166,1054,1047,0.7675,0.7675,Acropora_cervicornis,same,n/s
163,1055,1048,7.2475,7.2475,Acropora_cervicornis,same,n/s
12,37,36,3.105,2.91,Orbicella_annularis,shrink,n/s
20,185,178,30.8125,28.7225,Orbicella_annularis,shrink,n/s
24,292,289,54.98,51.025,Orbicella_annularis,shrink,n/s
35,347,343,14.4425,12.5725,Orbicella_franksi,shrink,n/s
41,419,411,18.5775,17.6375,Orbicella_franksi,shrink,n/s
51,466,456,1.5575,1.2725,Orbicella_annularis,shrink,n/s
52,467,458,33.03,23.86,Orbicella_annularis,shrink,n/s
52,468,457,6.27,4.88,Orbicella_annularis,shrink,n/s
53,470,459,3.4,2.6625,Orbicella_annularis,shrink,n/s
54,474,462,4.7075,3.1925,Orbicella_annularis,shrink,n/s
56,492,487,8.3325,7.675,Orbicella_annularis,shrink,n/s
58,494,489,0.66,0.4175,Orbicella_annularis,shrink,n/s
59,496,490,1.0475,0.8825,Orbicella_annularis,shrink,n/s
202,498,492,0.5275,0.3825,Orbicella_annularis,shrink,n/s
193,499,493,0.475,0.37,Orbicella_annularis,shrink,n/s
56,500,495,0.59,0.4375,Orbicella_annularis,shrink,n/s
70,538,523,65.155,39.3175,Orbicella_annularis,shrink,n/s
78,598,591,7.21,5.7875,Orbicella_franksi,shrink,n/s
80,600,594,1.7225,0.73,Orbicella_franksi,shrink,n/s
79,601,589,93.62,89.135,Orbicella_franksi,shrink,n/s
83,604,598,6.1725,4.405,Orbicella_franksi,shrink,n/s
82,605,596,4.75,4.0425,Orbicella_franksi,shrink,n/s
86,633,622,26.195,20.045,Acropora_palmata,shrink,n/s
93,639,631,12.45,10.3975,Orbicella_faveolata,shrink,n/s
94,642,635,15.53,10.245,Orbicella_faveolata,shrink,n/s
98,644,638,17.62,16.2825,Orbicella_faveolata,shrink,n/s
101,649,640,23.4825,19.6875,Orbicella_faveolata,shrink,n/s
103,654,643,4.5375,2.75,Orbicella_faveolata,shrink,n/s
126,799,788,52.9275,44.6775,Orbicella_franksi,shrink,n/s
127,800,798,5.6675,3.935,Orbicella_franksi,shrink,n/s
0,884,875,8.5875,8.01,Orbicella_annularis,shrink,n/s
134,906,899,11.3425,10.56,Orbicella_faveolata,shrink,n/s
156,1006,998,3.7,2.05,Orbicella_faveolata,shrink,n/s
161,1025,1016,2.4,1.7525,Orbicella_annularis,shrink,n/s
203,1026,1015,0.8175,0.65,Orbicella_annularis,shrink,n/s
