Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
108,829,-1,11.4875,0.0,Acropora_palmata,dead,none
111,831,-1,10.805,0.0,Acropora_palmata,dead,none
118,843,-1,11.775,0.0,Acropora_palmata,dead,none
3,7,2,2.295,3.115,Orbicella_annularis,grow,n/s
2,8,3,3.84,4.555,Orbicella_annularis,grow,n/s
4,10,4,2.26,2.4875,Orbicella_annularis,grow,n/s
7,14,7,0.7625,0.8925,Orbicella_annularis,grow,n/s
10,40,49,5.625,5.95,Orbicella_annularis,grow,n/s
13,46,53,0.3225,0.415,Orbicella_annularis,grow,n/s
22,253,251,26.785,28.6525,Orbicella_annularis,grow,n/s
29,344,354,22.6575,24.4825,Orbicella_annularis,grow,n/s
33,356,366,2.3175,2.5025,Orbicella_annularis,grow,n/s
42,466,477,5.6575,5.9475,Orbicella_franksi,grow,n/s
41,468,479,5.1575,5.5125,Orbicella_franksi,grow,n/s
52,521,528,5.935,6.36,Orbicella_annularis,grow,n/s
55,552,553,0.365,0.5,Orbicella_annularis,grow,n/s
56,565,567,1.505,1.675,Orbicella_annularis,grow,n/s
56,567,568,0.675,0.715,Orbicella_annularis,grow,n/s
79,679,683,15.3525,16.9,Orbicella_franksi,grow,n/s
79,683,687,18.7425,21.0075,Orbicella_franksi,grow,n/s
79,690,697,9.1325,9.6025,Orbicella_franksi,grow,n/s
82,693,694,3.8875,4.1075,Orbicella_franksi,grow,n/s
86,712,725,21.6275,25.3375,Acropora_palmata,grow,n/s
90,717,732,12.28,13.915,Acropora_palmata,grow,n/s
93,728,737,4.135,4.4475,Orbicella_faveolata,grow,n/s
96,734,0,15.2475,19.595,Acropora_palmata,grow,n/s
122,815,818,43.4775,48.085,Orbicella_annularis,grow,n/s
122,818,823,2.1,2.3875,Orbicella_annularis,grow,n/s
122,822,827,1.3025,1.4525,Orbicella_annularis,grow,n/s
122,823,828,0.2875,0.335,Orbicella_annularis,grow,n/s
117,838,788,12.5,24.4325,Acropora_palmata,grow,n/s
125,910,907,7.56,8.1825,Orbicella_franksi,grow,n/s
126,915,909,27.1075,29.5225,Orbicella_franksi,grow,n/s
126,921,915,6.2125,6.9075,Orbicella_franksi,grow,n/s
127,923,917,8.2575,8.7775,Orbicella_franksi,grow,n/s
128,999,947,12.01,16.4875,Acropora_cervicornis,grow,n/s
128,1005,958,3.06,4.0,Acropora_cervicornis,grow,n/s
0,1012,1008,7.5075,8.8075,Orbicella_annularis,grow,n/s
133,1039,1030,6.2,7.595,Orbicella_faveolata,grow,n/s
134,1040,1033,9.0725,10.1075,Orbicella_faveolata,grow,n/s
137,1089,1086,4.915,5.175,Orbicella_faveolata,grow,n/s
147,1117,1113,5.2825,6.5125,Orbicella_faveolata,grow,n/s
152,1138,1138,6.6675,7.88,Orbicella_faveolata,grow,n/s
153,1140,1141,3.8825,4.565,Orbicella_faveolata,grow,n/s
