Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
45,34,28,5.56,5.56,Orbicella_annularis,same,n/s
45,35,29,7.4625,7.4625,Orbicella_annularis,same,n/s
45,36,30,5.01,5.01,Orbicella_annularis,same,n/s
46,37,31,4.705,4.705,Orbicella_annularis,same,n/s
47,38,32,4.425,4.425,Orbicella_annularis,same,n/s
48,39,33,7.2875,7.2875,Orbicella_annularis,same,n/s
49,40,34,4.225,4.225,Orbicella_annularis,same,n/s
47,41,35,5.125,5.125,Orbicella_annularis,same,n/s
50,42,36,5.1775,5.1775,Orbicella_annularis,same,n/s
47,43,37,4.1975,4.1975,Orbicella_annularis,same,n/s
54,45,39,31.6225,32.5225,Orbicella_annularis,same,n/s
61,48,40,39.62,41.445,Acropora_palmata,same,n/s
75,54,42,3.82,3.725,Orbicella_annularis,same,n/s
77,56,44,7.105,6.875,Orbicella_annularis,same,n/s
84,63,51,13.16,12.8175,Orbicella_annularis,same,n/s
88,67,52,4.125,4.315,Orbicella_annularis,same,n/s
102,85,61,78.845,82.4625,Acropora_cervicornis,same,n/s
101,86,62,6.275,6.3675,Orbicella_annularis,same,n/s
106,92,67,7.5125,7.3625,Orbicella_annularis,same,n/s
107,93,68,13.3275,13.565,Orbicella_annularis,same,n/s
26,107,57,12.8625,12.6875,Orbicella_annularis,same,n/s
2,2,1,5.835,3.945,Orbicella_annularis,shrink,n/s
5,4,3,14.45,11.5975,Orbicella_annularis,shrink,n/s
6,5,4,4.825,3.865,Orbicella_annularis,shrink,n/s
7,6,5,5.725,3.95,Orbicella_annularis,shrink,n/s
15,16,14,38.1575,29.8675,Orbicella_annularis,shrink,n/s
17,18,16,16.615,15.1125,Orbicella_annularis,shrink,n/s
73,53,41,4.2475,3.93,Orbicella_annularis,shrink,n/s
83,62,50,11.4675,10.2575,Orbicella_annularis,shrink,n/s
94,73,53,54.62,34.68,Acropora_palmata,shrink,n/s
103,87,63,5.1325,4.8875,Orbicella_annularis,shrink,n/s
105,91,66,5.5425,4.975,Orbicella_annularis,shrink,n/s
32,109,84,3.5025,2.5475,Orbicella_annularis,shrink,n/s
31,110,85,3.2825,2.6575,Orbicella_annularis,shrink,n/s
28,111,86,6.2125,4.6925,Orbicella_annularis,shrink,n/s
30,112,87,5.865,5.25,Orbicella_annularis,shrink,n/s
27,113,88,4.7575,3.555,Orbicella_annularis,shrink,n/s
25,114,89,3.5425,2.51,Orbicella_annularis,shrink,n/s
