Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
0,81,82,1.065,1.165,Orbicella_annularis,grow,n/s
17,86,83,14.9875,16.945,Orbicella_annularis,grow,n/s
27,121,117,3.4875,4.44,Orbicella_annularis,grow,n/s
26,124,120,5.4875,5.815,Orbicella_annularis,grow,n/s
29,128,124,6.455,7.45,Orbicella_annularis,grow,n/s
33,163,159,3.7025,4.095,Orbicella_annularis,grow,n/s
42,192,188,3.9125,4.5975,Orbicella_annularis,grow,n/s
45,217,212,5.7225,6.0175,Orbicella_annularis,grow,n/s
45,218,214,5.6625,6.08,Orbicella_annularis,grow,n/s
45,219,215,4.3275,5.01,Orbicella_annularis,grow,n/s
47,221,217,4.9375,5.565,Orbicella_annularis,grow,n/s
48,223,219,5.7225,6.4075,Orbicella_annularis,grow,n/s
49,224,221,3.4,3.895,Orbicella_annularis,grow,n/s
47,225,220,4.915,5.3225,Orbicella_annularis,grow,n/s
47,227,223,3.3825,3.71,Orbicella_annularis,grow,n/s
52,275,267,20.2675,21.3075,Acropora_palmata,grow,n/s
58,306,300,127.1125,135.105,Acropora_cervicornis,grow,n/s
59,307,302,13.37,14.295,Acropora_palmata,grow,n/s
77,329,322,5.315,5.7,Orbicella_annularis,grow,n/s
79,346,341,22.235,23.845,Acropora_palmata,grow,n/s
84,356,351,4.15,4.515,Orbicella_annularis,grow,n/s
88,362,358,3.0675,3.59,Orbicella_annularis,grow,n/s
89,365,360,6.5575,7.135,Acropora_palmata,grow,n/s
96,388,381,4.53,4.8125,Orbicella_annularis,grow,n/s
98,395,385,5.155,5.6725,Orbicella_annularis,grow,n/s
99,400,392,5.0375,6.14,Orbicella_annularis,grow,n/s
100,415,408,16.7975,19.925,Acropora_palmata,grow,n/s
105,445,438,6.37,7.5325,Orbicella_annularis,grow,n/s
105,448,440,2.5975,3.145,Orbicella_annularis,grow,n/s
106,449,443,3.185,4.345,Orbicella_annularis,grow,n/s
110,518,513,3.25,3.57,Orbicella_sp.,grow,n/s
111,521,517,4.4425,4.98,Orbicella_annularis,grow,n/s
113,523,520,2.2125,2.385,Orbicella_annularis,grow,n/s
116,530,526,3.52,3.7875,Orbicella_annularis,grow,n/s
114,532,527,23.0825,24.25,Acropora_palmata,grow,n/s
119,533,529,2.6775,3.3125,Orbicella_annularis,grow,n/s
52,245,237,114.2775,262.2375,Acropora_palmata,n/s,fuse
52,250,237,138.245,262.2375,Acropora_palmata,n/s,fuse
114,534,530,122.05,99.1575,Acropora_palmata,n/s,fuse
114,534,533,122.05,26.4775,Acropora_palmata,n/s,fuse
