Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
4,29,27,5.1075,5.505,Orbicella_franksi,grow,n/s
31,69,65,333.46,364.685,Acropora_palmata,grow,n/s
54,171,171,7.955,8.75,Orbicella_faveolata,grow,n/s
56,173,173,17.65,20.3125,Acropora_palmata,grow,n/s
38,103,105,5.7975,12.9475,Orbicella_franksi,n/s,fuse
38,106,105,6.7275,12.9475,Orbicella_franksi,n/s,fuse
66,0,0,8.1975,8.1975,Orbicella_sp.,same,n/s
67,2,4,10.835,10.835,Orbicella_sp.,same,n/s
61,3,5,10.285,10.285,Orbicella_sp.,same,n/s
2,26,22,5.1325,4.97,Orbicella_franksi,same,n/s
5,30,28,5.4875,5.2625,Orbicella_franksi,same,n/s
6,31,30,4.15,4.245,Orbicella_franksi,same,n/s
8,34,32,6.11,5.8325,Orbicella_franksi,same,n/s
9,36,34,6.7225,6.4825,Orbicella_franksi,same,n/s
13,39,37,3.6175,3.605,Orbicella_franksi,same,n/s
16,43,43,9.9,9.8775,Orbicella_annularis,same,n/s
19,46,48,11.5175,11.11,Orbicella_annularis,same,n/s
22,54,63,4.1725,4.1725,Orbicella_annularis,same,n/s
21,55,64,42.375,42.375,Orbicella_annularis,same,n/s
26,61,74,2.805,2.805,Orbicella_annularis,same,n/s
28,70,66,1.115,1.0925,Orbicella_annularis,same,n/s
37,102,103,6.355,6.1125,Orbicella_franksi,same,n/s
36,104,104,6.605,6.45,Orbicella_franksi,same,n/s
40,107,108,6.7625,6.6475,Orbicella_franksi,same,n/s
41,108,107,4.7,4.58,Orbicella_franksi,same,n/s
45,122,122,2.1625,2.075,Orbicella_annularis,same,n/s
46,123,123,6.7175,6.53,Orbicella_annularis,same,n/s
48,126,126,7.555,7.7175,Orbicella_annularis,same,n/s
49,164,164,18.47,18.47,Orbicella_annularis,same,n/s
50,165,165,6.76,6.76,Orbicella_annularis,same,n/s
51,168,170,7.95,7.95,Orbicella_annularis,same,n/s
53,170,168,6.6925,6.8525,Orbicella_faveolata,same,n/s
3,28,26,4.2925,3.8425,Orbicella_franksi,shrink,n/s
11,38,36,4.445,4.1875,Orbicella_franksi,shrink,n/s
14,40,39,3.6175,3.065,Orbicella_franksi,shrink,n/s
18,45,46,4.34,3.785,Orbicella_annularis,shrink,n/s
20,48,50,5.995,5.57,Orbicella_annularis,shrink,n/s
24,63,59,0.7075,0.645,Orbicella_annularis,shrink,n/s
25,65,60,7.73,6.57,Orbicella_annularis,shrink,n/s
27,68,61,4.5825,3.4025,Orbicella_annularis,shrink,n/s
25,72,68,3.2,2.4775,Orbicella_annularis,shrink,n/s
30,73,70,18.13,15.25,Orbicella_annularis,shrink,n/s
32,76,73,4.0775,3.3025,Orbicella_annularis,shrink,n/s
33,78,78,0.575,0.4425,Orbicella_annularis,shrink,n/s
34,79,79,2.0475,1.34,Orbicella_annularis,shrink,n/s
39,105,106,6.0875,5.485,Orbicella_franksi,shrink,n/s
42,109,109,6.7,5.58,Orbicella_franksi,shrink,n/s
43,111,112,5.2575,4.06,Orbicella_franksi,shrink,n/s
44,121,121,6.495,5.845,Orbicella_annularis,shrink,n/s
47,125,125,5.885,4.21,Orbicella_annularis,shrink,n/s
52,169,167,12.845,12.1825,Orbicella_faveolata,shrink,n/s
55,172,172,22.715,9.875,Acropora_palmata,shrink,n/s
57,174,174,29.0775,25.55,Acropora_palmata,shrink,n/s
58,175,175,10.3375,0.81,Acropora_palmata,shrink,n/s
59,176,176,16.1625,15.0675,Acropora_palmata,shrink,n/s
