Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
137,-1,1,0.0,0.28,Orbicella_annularis,born,none
57,467,-1,2.245,0.0,Orbicella_annularis,dead,none
58,474,-1,1.065,0.0,Orbicella_annularis,dead,none
59,475,-1,1.2775,0.0,Orbicella_annularis,dead,none
134,0,248,2.8125,4.315,Orbicella_faveolata,grow,n/s
1,2,2,12.0,13.625,Orbicella_annularis,grow,n/s
27,338,314,5.6675,6.4,Orbicella_annularis,grow,n/s
26,340,310,0.87,1.165,Orbicella_annularis,grow,n/s
28,343,316,8.635,9.105,Orbicella_faveolata,grow,n/s
31,345,318,5.24,6.4575,Orbicella_annularis,grow,n/s
25,346,321,9.625,10.13,Orbicella_faveolata,grow,n/s
32,348,322,5.2575,5.9475,Orbicella_annularis,grow,n/s
51,459,432,1.2475,1.5725,Orbicella_annularis,grow,n/s
55,464,433,2.735,3.355,Orbicella_annularis,grow,n/s
61,482,448,4.335,5.29,Orbicella_annularis,grow,n/s
63,490,459,3.49,4.73,Orbicella_annularis,grow,n/s
64,497,462,4.645,5.995,Orbicella_annularis,grow,n/s
65,498,466,5.6025,7.2075,Orbicella_annularis,grow,n/s
64,499,469,4.9375,6.3775,Orbicella_annularis,grow,n/s
79,572,535,5.8975,7.05,Orbicella_annularis,grow,n/s
79,574,537,7.38,7.895,Orbicella_annularis,grow,n/s
85,588,550,37.26,39.445,Orbicella_annularis,grow,n/s
85,589,552,1.7925,3.0875,Orbicella_annularis,grow,n/s
133,592,553,0.875,1.6475,Orbicella_annularis,grow,n/s
84,595,551,4.655,5.1575,Orbicella_annularis,grow,n/s
91,605,567,6.775,7.6975,Orbicella_annularis,grow,n/s
93,609,569,8.5975,10.8025,Orbicella_annularis,grow,n/s
119,615,578,14.735,15.6475,Acropora_palmata,grow,n/s
98,675,631,6.4975,7.2525,Orbicella_annularis,grow,n/s
102,681,639,0.82,2.2625,Orbicella_annularis,grow,n/s
106,700,658,6.2375,7.275,Orbicella_faveolata,grow,n/s
108,707,663,7.3325,8.7375,Orbicella_faveolata,grow,n/s
3,105,98,64.195,85.74,Orbicella_faveolata,n/s,fuse
3,107,98,26.1175,85.74,Orbicella_faveolata,n/s,fuse
9,230,214,67.7725,81.6825,Orbicella_faveolata,n/s,fuse
9,237,214,5.21,81.6825,Orbicella_faveolata,n/s,fuse
12,248,227,33.3925,51.78,Orbicella_franksi,n/s,fuse
12,249,227,21.645,51.78,Orbicella_franksi,n/s,fuse
15,274,247,19.525,53.935,Orbicella_faveolata,n/s,fuse
15,274,257,19.525,14.4825,Orbicella_faveolata,n/s,fuse
15,278,247,22.635,53.935,Orbicella_faveolata,n/s,fuse
15,278,257,22.635,14.4825,Orbicella_faveolata,n/s,fuse
15,279,247,14.1825,53.935,Orbicella_faveolata,n/s,fuse
15,279,257,14.1825,14.4825,Orbicella_faveolata,n/s,fuse
20,295,273,16.06,25.8875,Orbicella_faveolata,n/s,fuse
21,296,272,3.98,51.0225,Orbicella_faveolata,n/s,fuse
21,296,281,3.98,18.4075,Orbicella_faveolata,n/s,fuse
22,297,275,66.7275,94.4475,Orbicella_faveolata,n/s,fuse
21,299,272,27.87,51.0225,Orbicella_faveolata,n/s,fuse
21,299,281,27.87,18.4075,Orbicella_faveolata,n/s,fuse
21,301,272,22.15,51.0225,Orbicella_faveolata,n/s,fuse
21,301,281,22.15,18.4075,Orbicella_faveolata,n/s,fuse
22,304,275,5.5175,94.4475,Orbicella_faveolata,n/s,fuse
20,307,273,7.06,25.8875,Orbicella_faveolata,n/s,fuse
21,312,272,8.5025,51.0225,Orbicella_faveolata,n/s,fuse
21,312,281,8.5025,18.4075,Orbicella_faveolata,n/s,fuse
48,407,380,71.935,57.84,Orbicella_faveolata,n/s,fuse
48,407,381,71.935,24.945,Orbicella_faveolata,n/s,fuse
48,412,380,19.0325,57.84,Orbicella_faveolata,n/s,fuse
48,412,381,19.0325,24.945,Orbicella_faveolata,n/s,fuse
1,118,109,104.1525,102.69,Orbicella_faveolata,same,n/s
10,235,218,8.1475,8.14,Orbicella_faveolata,same,n/s
13,253,233,8.35,8.005,Orbicella_franksi,same,n/s
14,269,246,3.4625,3.375,Orbicella_faveolata,same,n/s
14,271,250,10.2975,10.09,Orbicella_faveolata,same,n/s
17,272,252,3.8875,3.9925,Orbicella_faveolata,same,n/s
25,335,309,39.2,40.21,Orbicella_faveolata,same,n/s
23,336,306,36.55,36.475,Orbicella_annularis,same,n/s
27,347,320,6.4125,6.6325,Orbicella_annularis,same,n/s
25,350,323,8.3725,8.07,Orbicella_faveolata,same,n/s
34,352,325,4.29,4.28,Orbicella_annularis,same,n/s
56,472,436,2.46,2.505,Orbicella_annularis,same,n/s
60,485,444,0.8725,0.8425,Orbicella_annularis,same,n/s
66,525,488,73.1725,71.505,Orbicella_annularis,same,n/s
79,566,530,3.845,3.675,Orbicella_annularis,same,n/s
79,570,532,5.8625,5.9975,Orbicella_annularis,same,n/s
79,573,536,6.0975,6.2325,Orbicella_annularis,same,n/s
82,578,542,3.58,3.4225,Orbicella_annularis,same,n/s
83,585,544,63.1025,64.795,Orbicella_annularis,same,n/s
100,674,630,5.6825,5.9075,Orbicella_annularis,same,n/s
100,678,635,10.01,9.9775,Orbicella_annularis,same,n/s
100,679,637,6.6575,6.9575,Orbicella_annularis,same,n/s
107,701,661,5.65,5.7975,Orbicella_faveolata,same,n/s
6,153,143,99.62,93.9575,Orbicella_faveolata,shrink,n/s
7,160,149,106.375,101.275,Orbicella_faveolata,shrink,n/s
12,262,241,24.8725,21.975,Orbicella_franksi,shrink,n/s
14,276,254,7.1,5.7,Orbicella_faveolata,shrink,n/s
18,277,255,7.865,6.245,Orbicella_faveolata,shrink,n/s
19,289,266,28.2,25.6475,Orbicella_faveolata,shrink,n/s
23,334,305,0.73,0.365,Orbicella_annularis,shrink,n/s
30,342,315,4.3275,4.0225,Orbicella_annularis,shrink,n/s
29,344,317,6.3225,5.4,Orbicella_faveolata,shrink,n/s
33,351,324,9.0975,8.0025,Orbicella_faveolata,shrink,n/s
35,372,343,32.6325,25.2175,Orbicella_faveolata,shrink,n/s
36,378,347,30.6275,27.4675,Orbicella_annularis,shrink,n/s
39,384,352,0.7875,0.6625,Orbicella_annularis,shrink,n/s
40,385,353,1.3225,1.2475,Orbicella_annularis,shrink,n/s
41,386,354,2.0025,1.5975,Orbicella_annularis,shrink,n/s
49,456,429,2.37,0.395,Orbicella_annularis,shrink,n/s
52,460,435,25.425,21.9125,Orbicella_annularis,shrink,n/s
50,466,430,2.5175,2.17,Orbicella_annularis,shrink,n/s
53,468,0,0.65,0.42,Orbicella_annularis,shrink,n/s
54,470,434,2.995,2.495,Orbicella_annularis,shrink,n/s
54,477,439,31.79,29.765,Orbicella_annularis,shrink,n/s
