Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
62,306,-1,3.5975,0.0,Acropora_palmata,dead,none
63,311,-1,7.6675,0.0,Acropora_palmata,dead,none
1,8,8,9.19,10.795,Orbicella_annularis,grow,n/s
2,9,10,3.91,5.2375,Orbicella_annularis,grow,n/s
1,10,9,3.7725,4.015,Orbicella_annularis,grow,n/s
1,12,13,4.74,5.48,Orbicella_annularis,grow,n/s
4,13,15,3.3025,3.7275,Orbicella_annularis,grow,n/s
5,14,17,4.02,4.5,Orbicella_annularis,grow,n/s
5,15,16,4.115,5.98,Orbicella_annularis,grow,n/s
8,27,28,3.1225,4.0075,Orbicella_annularis,grow,n/s
9,28,29,3.2475,4.3525,Orbicella_annularis,grow,n/s
10,29,30,6.535,8.34,Orbicella_annularis,grow,n/s
11,30,31,2.89,3.835,Orbicella_annularis,grow,n/s
12,31,32,4.7975,6.585,Orbicella_annularis,grow,n/s
12,32,33,3.99,5.6575,Orbicella_annularis,grow,n/s
13,33,34,3.1925,4.29,Orbicella_annularis,grow,n/s
12,34,35,4.9475,6.7725,Orbicella_annularis,grow,n/s
12,36,37,3.395,5.295,Orbicella_annularis,grow,n/s
14,37,38,3.0325,4.2175,Orbicella_annularis,grow,n/s
18,96,95,5.35,7.06,Orbicella_annularis,grow,n/s
19,98,97,3.5325,4.2025,Orbicella_annularis,grow,n/s
20,99,98,5.8325,6.335,Orbicella_annularis,grow,n/s
25,115,113,4.475,4.8675,Orbicella_annularis,grow,n/s
26,120,119,5.815,6.2175,Orbicella_annularis,grow,n/s
28,121,121,4.5675,5.6275,Orbicella_annularis,grow,n/s
29,122,122,2.385,3.4425,Orbicella_annularis,grow,n/s
30,123,123,4.2175,5.48,Orbicella_annularis,grow,n/s
31,128,125,2.9675,3.8,Orbicella_annularis,grow,n/s
32,129,127,3.6325,3.8525,Orbicella_annularis,grow,n/s
33,159,158,4.095,4.39,Orbicella_annularis,grow,n/s
42,172,171,4.715,5.16,Orbicella_annularis,grow,n/s
42,173,173,5.2425,5.88,Orbicella_annularis,grow,n/s
42,176,175,6.7625,7.6925,Orbicella_annularis,grow,n/s
43,177,176,4.525,4.8675,Orbicella_annularis,grow,n/s
43,180,180,7.185,7.775,Orbicella_annularis,grow,n/s
42,182,181,3.01,3.4525,Orbicella_annularis,grow,n/s
42,183,182,6.715,7.435,Orbicella_annularis,grow,n/s
42,185,184,6.475,7.48,Orbicella_annularis,grow,n/s
42,186,185,6.8825,7.585,Orbicella_annularis,grow,n/s
42,188,188,4.5975,5.1325,Orbicella_annularis,grow,n/s
45,214,212,6.08,7.105,Orbicella_annularis,grow,n/s
47,217,215,5.565,5.89,Orbicella_annularis,grow,n/s
48,219,218,6.4075,8.325,Orbicella_annularis,grow,n/s
47,220,220,5.3225,7.44,Orbicella_annularis,grow,n/s
49,221,219,3.895,4.5925,Orbicella_annularis,grow,n/s
50,222,221,5.0125,5.8375,Orbicella_annularis,grow,n/s
47,223,222,3.71,4.0325,Orbicella_annularis,grow,n/s
54,249,250,2.88,3.615,Orbicella_annularis,grow,n/s
61,297,289,37.935,47.48,Acropora_palmata,grow,n/s
124,307,300,16.365,17.63,Acropora_palmata,grow,n/s
73,314,304,3.3575,3.615,Orbicella_annularis,grow,n/s
75,317,310,2.91,3.395,Orbicella_annularis,grow,n/s
76,321,311,4.175,4.6025,Orbicella_annularis,grow,n/s
78,327,317,4.6925,5.3725,Orbicella_annularis,grow,n/s
77,328,318,4.56,5.055,Orbicella_annularis,grow,n/s
77,329,319,3.7775,4.36,Orbicella_annularis,grow,n/s
78,331,320,3.5875,3.8725,Orbicella_annularis,grow,n/s
79,341,331,23.845,25.2625,Acropora_palmata,grow,n/s
81,343,334,32.23,42.26,Acropora_palmata,grow,n/s
84,354,342,5.52,5.8775,Orbicella_annularis,grow,n/s
87,356,346,49.3625,53.595,Acropora_palmata,grow,n/s
88,358,347,3.59,3.79,Orbicella_annularis,grow,n/s
91,363,353,4.4725,5.03,Acropora_palmata,grow,n/s
94,370,359,46.765,52.18,Acropora_palmata,grow,n/s
95,372,360,3.2675,4.7525,Orbicella_annularis,grow,n/s
96,374,363,3.57,4.3525,Orbicella_annularis,grow,n/s
96,375,365,4.575,5.445,Orbicella_annularis,grow,n/s
97,378,367,4.0925,6.31,Orbicella_annularis,grow,n/s
96,379,369,4.2725,5.255,Orbicella_annularis,grow,n/s
96,381,372,4.8125,5.6125,Orbicella_annularis,grow,n/s
97,383,374,5.625,5.945,Orbicella_annularis,grow,n/s
97,389,380,7.3075,8.4475,Orbicella_annularis,grow,n/s
99,392,381,6.14,6.7375,Orbicella_annularis,grow,n/s
102,430,414,69.0025,79.98,Acropora_cervicornis,grow,n/s
101,431,416,3.2625,4.2675,Orbicella_annularis,grow,n/s
104,435,420,4.0925,4.7775,Orbicella_annularis,grow,n/s
105,437,421,4.0025,5.01,Orbicella_annularis,grow,n/s
106,443,427,4.345,5.92,Orbicella_annularis,grow,n/s
105,447,430,4.825,5.725,Orbicella_annularis,grow,n/s
109,512,488,4.8575,5.52,Orbicella_sp.,grow,n/s
114,515,491,55.6475,58.68,Acropora_palmata,grow,n/s
111,517,493,4.98,5.315,Orbicella_annularis,grow,n/s
113,520,495,2.385,2.725,Orbicella_annularis,grow,n/s
115,524,499,4.2375,4.4525,Orbicella_annularis,grow,n/s
117,525,500,5.735,6.31,Orbicella_annularis,grow,n/s
114,530,506,99.1575,105.5125,Acropora_palmata,grow,n/s
114,532,507,26.3675,27.7325,Acropora_palmata,grow,n/s
51,229,228,49.52,15.5125,Acropora_cervicornis,n/s,split
