Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
49,429,-1,0.395,0.0,Orbicella_annularis,dead,none
51,432,-1,1.5725,0.0,Orbicella_annularis,dead,none
61,448,-1,5.29,0.0,Orbicella_annularis,dead,none
118,577,-1,9.6025,0.0,Acropora_palmata,dead,none
119,578,-1,15.6475,0.0,Acropora_palmata,dead,none
53,0,45,0.42,0.8875,Orbicella_annularis,grow,n/s
1,2,0,13.625,16.1725,Orbicella_annularis,grow,n/s
7,149,4,101.275,115.8275,Orbicella_faveolata,grow,n/s
10,218,6,8.14,8.61,Orbicella_faveolata,grow,n/s
12,227,8,51.78,56.4125,Orbicella_franksi,grow,n/s
13,233,9,8.005,9.0475,Orbicella_franksi,grow,n/s
12,241,10,21.975,25.79,Orbicella_franksi,grow,n/s
14,246,11,3.375,4.18,Orbicella_faveolata,grow,n/s
134,248,13,4.315,4.905,Orbicella_faveolata,grow,n/s
17,252,15,3.9925,4.4875,Orbicella_faveolata,grow,n/s
14,254,16,5.7,6.9125,Orbicella_faveolata,grow,n/s
18,255,17,6.245,7.29,Orbicella_faveolata,grow,n/s
19,266,18,25.6475,30.955,Orbicella_faveolata,grow,n/s
22,275,21,94.4475,101.515,Orbicella_faveolata,grow,n/s
27,314,26,6.4,7.1825,Orbicella_annularis,grow,n/s
29,317,30,5.4,5.7125,Orbicella_faveolata,grow,n/s
27,320,31,6.6325,7.0,Orbicella_annularis,grow,n/s
33,324,36,8.0025,9.0375,Orbicella_faveolata,grow,n/s
34,325,34,4.28,6.14,Orbicella_annularis,grow,n/s
48,380,42,57.84,61.7075,Orbicella_faveolata,grow,n/s
48,381,43,24.945,27.9975,Orbicella_faveolata,grow,n/s
50,430,44,2.17,2.9725,Orbicella_annularis,grow,n/s
56,436,48,2.505,2.6525,Orbicella_annularis,grow,n/s
79,530,58,3.675,4.1325,Orbicella_annularis,grow,n/s
80,531,59,3.035,3.395,Orbicella_annularis,grow,n/s
79,532,60,5.9975,6.32,Orbicella_annularis,grow,n/s
84,551,67,5.1575,5.7825,Orbicella_annularis,grow,n/s
88,563,69,9.28,12.2225,Orbicella_annularis,grow,n/s
98,631,77,7.2525,7.695,Orbicella_annularis,grow,n/s
100,637,80,6.9575,7.5375,Orbicella_annularis,grow,n/s
102,639,81,2.2625,3.3775,Orbicella_annularis,grow,n/s
103,641,82,1.76,1.9825,Orbicella_annularis,grow,n/s
107,661,85,5.7975,6.3675,Orbicella_faveolata,grow,n/s
108,663,86,8.7375,9.33,Orbicella_faveolata,grow,n/s
9,214,5,81.6825,70.6375,Orbicella_faveolata,n/s,split
9,214,7,81.6825,5.885,Orbicella_faveolata,n/s,split
15,247,12,53.935,76.045,Orbicella_faveolata,n/s,fuse
15,257,12,14.4825,76.045,Orbicella_faveolata,n/s,fuse
23,305,23,0.365,30.7625,Orbicella_annularis,n/s,fuse
23,306,23,36.475,30.7625,Orbicella_annularis,n/s,fuse
41,354,40,1.5975,0.3825,Orbicella_annularis,n/s,split
41,354,41,1.5975,1.0825,Orbicella_annularis,n/s,split
54,434,46,2.495,36.4575,Orbicella_annularis,n/s,fuse
54,439,46,29.765,36.4575,Orbicella_annularis,n/s,fuse
64,462,55,5.995,13.0775,Orbicella_annularis,n/s,fuse
64,469,55,6.3775,13.0775,Orbicella_annularis,n/s,fuse
79,535,61,7.05,15.4075,Orbicella_annularis,n/s,fuse
79,536,61,6.2325,15.4075,Orbicella_annularis,n/s,fuse
79,537,62,7.895,17.775,Orbicella_annularis,n/s,fuse
79,540,62,8.585,17.775,Orbicella_annularis,n/s,fuse
87,560,70,21.5025,6.695,Acropora_palmata,n/s,split
87,560,71,21.5025,1.485,Acropora_palmata,n/s,split
3,98,1,85.74,89.5875,Orbicella_faveolata,same,n/s
1,109,2,102.69,103.4475,Orbicella_faveolata,same,n/s
14,250,14,10.09,9.6625,Orbicella_faveolata,same,n/s
21,281,22,18.4075,17.8725,Orbicella_faveolata,same,n/s
30,315,27,4.0225,4.1325,Orbicella_annularis,same,n/s
31,318,28,6.4575,6.2325,Orbicella_annularis,same,n/s
25,323,35,8.07,7.825,Orbicella_faveolata,same,n/s
36,347,37,27.4675,27.785,Orbicella_annularis,same,n/s
55,433,47,3.355,3.4925,Orbicella_annularis,same,n/s
60,444,51,0.8425,0.835,Orbicella_annularis,same,n/s
62,455,52,4.275,4.3925,Orbicella_annularis,same,n/s
63,459,53,4.73,4.5575,Orbicella_annularis,same,n/s
65,463,54,5.71,5.7525,Orbicella_annularis,same,n/s
65,466,56,7.2075,7.0225,Orbicella_annularis,same,n/s
66,488,57,71.505,69.6125,Orbicella_annularis,same,n/s
83,544,64,64.795,65.785,Orbicella_annularis,same,n/s
91,567,72,7.6975,7.9675,Orbicella_annularis,same,n/s
93,569,74,10.8025,10.845,Orbicella_annularis,same,n/s
100,630,78,5.9075,6.115,Orbicella_annularis,same,n/s
100,635,79,9.9775,10.1975,Orbicella_annularis,same,n/s
105,643,83,0.7975,0.7675,Orbicella_annularis,same,n/s
106,658,84,7.275,7.26,Orbicella_faveolata,same,n/s
137,1,49,0.28,0.1575,Orbicella_annularis,shrink,n/s
6,143,3,93.9575,86.9975,Orbicella_faveolata,shrink,n/s
21,272,20,51.0225,44.1,Orbicella_faveolata,shrink,n/s
20,273,19,25.8875,23.85,Orbicella_faveolata,shrink,n/s
