Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
0,0,85,0.575,0.7825,Orbicella_annularis,grow,n/s
6,24,23,3.415,3.79,Orbicella_annularis,grow,n/s
10,35,35,7.035,7.7825,Orbicella_annularis,grow,n/s
12,37,37,3.9,4.9025,Orbicella_annularis,grow,n/s
12,38,38,4.8075,5.35,Orbicella_annularis,grow,n/s
13,39,40,3.2,3.48,Orbicella_annularis,grow,n/s
12,42,42,3.195,3.6725,Orbicella_annularis,grow,n/s
14,43,43,3.695,3.91,Orbicella_annularis,grow,n/s
15,77,78,0.625,0.72,Orbicella_annularis,grow,n/s
15,79,80,5.235,5.8325,Orbicella_annularis,grow,n/s
15,82,82,1.2725,1.78,Orbicella_annularis,grow,n/s
17,90,91,6.2525,7.19,Orbicella_annularis,grow,n/s
17,92,92,4.475,5.2325,Orbicella_annularis,grow,n/s
18,105,107,5.8775,6.875,Orbicella_annularis,grow,n/s
19,106,109,2.98,3.73,Orbicella_annularis,grow,n/s
20,109,111,3.9975,4.8575,Orbicella_annularis,grow,n/s
21,112,114,4.05,4.68,Orbicella_annularis,grow,n/s
22,113,116,4.79,5.2025,Orbicella_annularis,grow,n/s
23,115,117,3.7,4.1425,Orbicella_annularis,grow,n/s
24,118,121,3.085,3.6625,Orbicella_annularis,grow,n/s
22,121,125,4.2925,4.6925,Orbicella_annularis,grow,n/s
27,128,129,2.495,2.72,Orbicella_annularis,grow,n/s
26,131,132,3.765,5.085,Orbicella_annularis,grow,n/s
28,132,134,3.6275,4.2725,Orbicella_annularis,grow,n/s
29,133,135,2.0825,2.6675,Orbicella_annularis,grow,n/s
30,134,136,3.36,3.855,Orbicella_annularis,grow,n/s
29,135,137,4.615,6.245,Orbicella_annularis,grow,n/s
31,139,141,2.54,3.055,Orbicella_annularis,grow,n/s
32,140,142,2.9775,3.84,Orbicella_annularis,grow,n/s
34,176,178,17.25,18.1325,Acropora_palmata,grow,n/s
37,183,185,15.5325,20.225,Acropora_palmata,grow,n/s
44,216,219,13.935,21.2775,Acropora_cervicornis,grow,n/s
45,238,243,3.315,3.605,Orbicella_annularis,grow,n/s
45,239,244,2.7175,2.8825,Orbicella_annularis,grow,n/s
46,240,248,3.2375,3.405,Orbicella_annularis,grow,n/s
47,243,249,2.8425,4.1925,Orbicella_annularis,grow,n/s
49,245,252,2.0275,2.72,Orbicella_annularis,grow,n/s
51,255,261,4.7875,5.8875,Acropora_cervicornis,grow,n/s
51,259,266,9.335,10.4775,Acropora_cervicornis,grow,n/s
51,260,268,6.985,9.4325,Acropora_cervicornis,grow,n/s
51,264,271,9.235,13.04,Acropora_cervicornis,grow,n/s
52,279,289,30.7,32.84,Acropora_palmata,grow,n/s
52,293,304,17.1275,18.0175,Acropora_palmata,grow,n/s
54,297,306,3.355,3.7825,Orbicella_annularis,grow,n/s
53,300,308,4.5225,4.835,Orbicella_annularis,grow,n/s
53,301,311,7.7875,8.2125,Orbicella_annularis,grow,n/s
54,303,312,3.3625,4.035,Orbicella_annularis,grow,n/s
53,304,309,3.75,5.1625,Orbicella_annularis,grow,n/s
54,308,318,4.01,4.2575,Orbicella_annularis,grow,n/s
55,309,316,4.265,4.585,Orbicella_annularis,grow,n/s
56,356,370,4.9725,7.5775,Acropora_palmata,grow,n/s
57,357,368,18.3575,20.725,Acropora_palmata,grow,n/s
61,370,379,6.16,16.2825,Acropora_palmata,grow,n/s
62,371,378,8.6875,9.7275,Acropora_palmata,grow,n/s
64,375,382,2.6475,3.3925,Orbicella_annularis,grow,n/s
67,379,386,3.3925,3.695,Orbicella_annularis,grow,n/s
68,380,387,3.14,4.055,Orbicella_annularis,grow,n/s
69,382,389,4.2875,4.9675,Orbicella_annularis,grow,n/s
70,383,390,3.4825,4.44,Orbicella_annularis,grow,n/s
71,384,392,3.6425,3.9875,Orbicella_annularis,grow,n/s
72,385,391,3.6025,4.04,Orbicella_annularis,grow,n/s
73,387,395,2.42,2.71,Orbicella_annularis,grow,n/s
75,391,399,2.9325,3.09,Orbicella_annularis,grow,n/s
76,393,401,2.9375,3.4225,Orbicella_annularis,grow,n/s
78,397,404,3.7725,3.9925,Orbicella_annularis,grow,n/s
77,399,408,3.65,3.9675,Orbicella_annularis,grow,n/s
78,400,407,3.145,4.085,Orbicella_annularis,grow,n/s
77,401,409,3.3175,3.7475,Orbicella_annularis,grow,n/s
78,403,411,2.8425,3.62,Orbicella_annularis,grow,n/s
77,405,412,3.7775,4.1975,Orbicella_annularis,grow,n/s
81,417,424,32.41,36.44,Acropora_palmata,grow,n/s
92,440,446,23.81,25.46,Acropora_palmata,grow,n/s
93,443,450,12.575,13.26,Acropora_palmata,grow,n/s
94,448,453,25.6575,32.98,Acropora_palmata,grow,n/s
96,452,461,3.7075,3.9,Orbicella_annularis,grow,n/s
96,453,462,3.065,3.7025,Orbicella_annularis,grow,n/s
97,456,466,4.03,4.6325,Orbicella_annularis,grow,n/s
97,463,473,5.215,5.595,Orbicella_annularis,grow,n/s
97,471,480,5.385,5.955,Orbicella_annularis,grow,n/s
99,472,481,3.8475,4.1175,Orbicella_annularis,grow,n/s
100,479,494,9.76,10.435,Acropora_palmata,grow,n/s
100,480,491,24.4525,28.14,Acropora_palmata,grow,n/s
100,481,493,15.83,16.9775,Acropora_palmata,grow,n/s
100,484,498,13.4225,14.4,Acropora_palmata,grow,n/s
100,486,499,11.5875,13.355,Acropora_palmata,grow,n/s
101,512,526,2.6425,2.9525,Orbicella_annularis,grow,n/s
102,515,525,5.44,6.8875,Acropora_cervicornis,grow,n/s
102,521,532,10.035,13.1475,Acropora_cervicornis,grow,n/s
