Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
4,116,-1,6.2525,0.0,Orbicella_faveolata,dead,none
78,633,-1,1.135,0.0,Orbicella_annularis,dead,none
104,764,-1,3.7925,0.0,Orbicella_annularis,dead,none
1,2,2,3.6,4.4875,Orbicella_annularis,grow,n/s
1,3,3,2.66,3.9275,Orbicella_annularis,grow,n/s
3,104,105,18.495,20.035,Orbicella_faveolata,grow,n/s
3,107,107,6.305,6.7675,Orbicella_faveolata,grow,n/s
1,124,121,17.3125,18.6825,Orbicella_faveolata,grow,n/s
7,175,170,6.1,6.525,Orbicella_faveolata,grow,n/s
10,246,249,5.5375,7.435,Orbicella_faveolata,grow,n/s
9,248,251,4.6025,5.1625,Orbicella_faveolata,grow,n/s
14,283,286,4.225,4.74,Orbicella_faveolata,grow,n/s
14,286,290,4.3825,4.6025,Orbicella_faveolata,grow,n/s
14,287,292,4.8775,5.2775,Orbicella_faveolata,grow,n/s
16,290,291,4.625,4.9175,Orbicella_faveolata,grow,n/s
19,311,316,4.5275,5.145,Orbicella_faveolata,grow,n/s
19,315,317,5.1325,5.65,Orbicella_faveolata,grow,n/s
19,317,320,4.7525,5.3375,Orbicella_faveolata,grow,n/s
21,327,330,4.6125,5.75,Orbicella_faveolata,grow,n/s
21,329,333,6.7875,7.33,Orbicella_faveolata,grow,n/s
21,331,335,9.235,10.4325,Orbicella_faveolata,grow,n/s
21,336,339,7.8075,8.245,Orbicella_faveolata,grow,n/s
21,337,340,8.87,9.8675,Orbicella_faveolata,grow,n/s
20,339,341,6.8225,7.5,Orbicella_faveolata,grow,n/s
21,344,348,6.4625,8.47,Orbicella_faveolata,grow,n/s
21,346,349,8.5575,10.2175,Orbicella_faveolata,grow,n/s
25,367,373,4.6925,5.555,Orbicella_faveolata,grow,n/s
25,371,379,7.6475,8.55,Orbicella_faveolata,grow,n/s
27,374,380,4.0025,4.585,Orbicella_annularis,grow,n/s
30,376,381,2.2525,3.1025,Orbicella_annularis,grow,n/s
29,377,383,5.435,6.5325,Orbicella_faveolata,grow,n/s
31,379,384,3.24,4.0725,Orbicella_annularis,grow,n/s
25,381,386,8.455,9.14,Orbicella_faveolata,grow,n/s
32,382,387,3.83,4.5675,Orbicella_annularis,grow,n/s
27,383,388,3.8875,4.77,Orbicella_annularis,grow,n/s
33,384,389,6.935,7.965,Orbicella_faveolata,grow,n/s
25,385,390,6.7675,7.3325,Orbicella_faveolata,grow,n/s
34,387,391,3.03,3.4325,Orbicella_annularis,grow,n/s
35,409,414,4.5825,5.2825,Orbicella_faveolata,grow,n/s
35,410,415,4.045,4.92,Orbicella_faveolata,grow,n/s
35,412,417,9.715,11.3175,Orbicella_faveolata,grow,n/s
36,418,424,2.9775,3.525,Orbicella_annularis,grow,n/s
36,419,425,0.9625,1.055,Orbicella_annularis,grow,n/s
36,420,426,1.46,1.5825,Orbicella_annularis,grow,n/s
36,421,427,16.56,18.4425,Orbicella_annularis,grow,n/s
39,428,436,0.685,0.86,Orbicella_annularis,grow,n/s
40,429,435,1.11,1.3475,Orbicella_annularis,grow,n/s
36,431,439,3.01,3.3725,Orbicella_annularis,grow,n/s
41,432,440,0.8875,1.1675,Orbicella_annularis,grow,n/s
36,435,442,1.835,2.0825,Orbicella_annularis,grow,n/s
48,461,468,7.4775,8.235,Orbicella_faveolata,grow,n/s
50,510,517,1.89,2.29,Orbicella_annularis,grow,n/s
56,519,525,1.95,2.1175,Orbicella_annularis,grow,n/s
54,521,527,27.725,29.2925,Orbicella_annularis,grow,n/s
59,528,535,1.03,1.1,Orbicella_annularis,grow,n/s
62,545,549,4.2475,4.49,Orbicella_annularis,grow,n/s
65,553,558,4.78,5.225,Orbicella_annularis,grow,n/s
64,554,559,3.395,3.6975,Orbicella_annularis,grow,n/s
65,555,561,4.31,4.6175,Orbicella_annularis,grow,n/s
69,606,615,5.415,5.9125,Orbicella_annularis,grow,n/s
72,608,618,5.6275,6.2925,Orbicella_annularis,grow,n/s
79,641,649,3.7125,4.56,Orbicella_annularis,grow,n/s
81,645,651,2.1825,3.6225,Orbicella_annularis,grow,n/s
79,646,654,4.355,7.18,Orbicella_annularis,grow,n/s
82,651,658,2.8775,3.8325,Orbicella_annularis,grow,n/s
83,663,667,6.945,7.47,Orbicella_annularis,grow,n/s
86,670,674,1.5025,1.65,Orbicella_annularis,grow,n/s
91,684,686,6.47,6.8575,Orbicella_annularis,grow,n/s
99,750,751,4.6925,5.4725,Orbicella_annularis,grow,n/s
98,751,753,5.9475,6.37,Orbicella_annularis,grow,n/s
100,755,756,8.305,8.935,Orbicella_annularis,grow,n/s
105,765,764,0.565,0.71,Orbicella_annularis,grow,n/s
106,785,782,6.34,6.7825,Orbicella_faveolata,grow,n/s
107,786,784,4.41,5.2275,Orbicella_faveolata,grow,n/s
108,788,786,7.5875,8.9975,Orbicella_faveolata,grow,n/s
3,109,108,15.4475,25.2825,Orbicella_faveolata,n/s,fuse
3,110,110,20.235,27.135,Orbicella_faveolata,n/s,fuse
3,112,110,6.8775,27.135,Orbicella_faveolata,n/s,fuse
3,114,108,8.3225,25.2825,Orbicella_faveolata,n/s,fuse
6,161,160,35.755,56.365,Orbicella_faveolata,n/s,fuse
6,167,160,8.0675,56.365,Orbicella_faveolata,n/s,fuse
7,168,166,25.2825,84.615,Orbicella_faveolata,n/s,fuse
6,169,160,8.4525,56.365,Orbicella_faveolata,n/s,fuse
7,171,166,9.5825,84.615,Orbicella_faveolata,n/s,fuse
7,177,166,35.7325,84.615,Orbicella_faveolata,n/s,fuse
7,183,166,6.99,84.615,Orbicella_faveolata,n/s,fuse
9,238,243,8.765,50.2,Orbicella_faveolata,n/s,fuse
9,240,243,4.855,50.2,Orbicella_faveolata,n/s,fuse
9,242,243,30.5925,50.2,Orbicella_faveolata,n/s,fuse
20,326,329,7.025,16.025,Orbicella_faveolata,n/s,fuse
20,333,329,8.2075,16.025,Orbicella_faveolata,n/s,fuse
25,368,374,6.2225,24.0625,Orbicella_faveolata,n/s,fuse
25,369,374,7.2425,24.0625,Orbicella_faveolata,n/s,fuse
25,378,374,8.545,24.0625,Orbicella_faveolata,n/s,fuse
66,583,586,65.7575,71.915,Orbicella_annularis,n/s,fuse
66,586,586,4.985,71.915,Orbicella_annularis,n/s,fuse
83,657,664,5.0,28.7425,Orbicella_annularis,n/s,fuse
83,662,664,20.585,28.7425,Orbicella_annularis,n/s,fuse
85,667,670,38.3,47.9425,Orbicella_annularis,n/s,fuse
85,674,670,6.2525,47.9425,Orbicella_annularis,n/s,fuse
1,125,122,15.5825,16.0525,Orbicella_faveolata,same,n/s
1,128,124,53.1375,55.6,Orbicella_faveolata,same,n/s
6,162,161,24.35,25.4275,Orbicella_faveolata,same,n/s
6,172,168,8.9975,8.8525,Orbicella_faveolata,same,n/s
9,239,244,6.83,7.09,Orbicella_faveolata,same,n/s
9,244,247,6.3525,6.26,Orbicella_faveolata,same,n/s
12,258,261,24.27,24.1225,Orbicella_franksi,same,n/s
12,260,264,18.98,18.8125,Orbicella_franksi,same,n/s
13,264,267,9.0025,8.675,Orbicella_franksi,same,n/s
12,272,277,22.9225,23.29,Orbicella_franksi,same,n/s
12,275,281,5.2775,5.53,Orbicella_franksi,same,n/s
15,288,289,23.1025,23.4125,Orbicella_faveolata,same,n/s
17,291,294,4.355,4.36,Orbicella_faveolata,same,n/s
14,293,297,6.8625,6.8825,Orbicella_faveolata,same,n/s
18,294,298,8.2325,7.895,Orbicella_faveolata,same,n/s
15,295,296,23.5425,24.3025,Orbicella_faveolata,same,n/s
15,297,301,8.305,8.065,Orbicella_faveolata,same,n/s
15,299,302,7.4575,7.585,Orbicella_faveolata,same,n/s
19,309,313,6.1575,6.38,Orbicella_faveolata,same,n/s
19,319,324,6.415,6.535,Orbicella_faveolata,same,n/s
22,334,337,53.9375,53.9375,Orbicella_faveolata,same,n/s
22,340,343,15.78,15.78,Orbicella_faveolata,same,n/s
22,345,350,14.7625,14.7625,Orbicella_faveolata,same,n/s
23,362,371,33.2725,32.3425,Orbicella_annularis,same,n/s
28,375,382,9.22,9.525,Orbicella_faveolata,same,n/s
35,413,416,7.71,7.8225,Orbicella_faveolata,same,n/s
36,427,433,0.42,0.42,Orbicella_annularis,same,n/s
41,430,437,1.09,1.0525,Orbicella_annularis,same,n/s
48,458,464,5.745,5.5425,Orbicella_faveolata,same,n/s
48,459,466,8.4425,8.2675,Orbicella_faveolata,same,n/s
48,465,471,50.79,52.0325,Orbicella_faveolata,same,n/s
51,512,519,1.6675,1.7325,Orbicella_annularis,same,n/s
53,514,522,0.565,0.59,Orbicella_annularis,same,n/s
54,516,523,2.7875,2.73,Orbicella_annularis,same,n/s
55,517,524,3.285,3.1725,Orbicella_annularis,same,n/s
57,522,528,3.615,3.78,Orbicella_annularis,same,n/s
70,607,617,4.7475,4.9075,Orbicella_annularis,same,n/s
73,614,624,3.755,3.84,Orbicella_annularis,same,n/s
79,636,643,3.0875,2.965,Orbicella_annularis,same,n/s
79,637,647,4.2925,4.19,Orbicella_annularis,same,n/s
79,644,652,4.945,5.1575,Orbicella_annularis,same,n/s
83,655,662,18.5825,19.175,Orbicella_annularis,same,n/s
84,666,671,3.8775,4.045,Orbicella_annularis,same,n/s
87,677,680,19.6125,19.6125,Acropora_palmata,same,n/s
88,679,681,5.255,5.3575,Orbicella_annularis,same,n/s
88,680,682,6.545,6.6125,Orbicella_annularis,same,n/s
115,681,684,19.4725,19.4725,Acropora_palmata,same,n/s
117,685,687,15.9675,15.9675,Acropora_palmata,same,n/s
93,686,688,8.3875,8.01,Orbicella_annularis,same,n/s
118,687,690,14.8675,14.8675,Acropora_palmata,same,n/s
116,689,692,13.2975,13.2975,Acropora_palmata,same,n/s
118,693,695,11.335,11.335,Acropora_palmata,same,n/s
119,694,697,18.255,18.255,Acropora_palmata,same,n/s
100,756,757,6.2325,6.4575,Orbicella_annularis,same,n/s
36,0,428,0.495,0.43,Orbicella_annularis,shrink,n/s
15,296,299,4.775,4.455,Orbicella_faveolata,shrink,n/s
23,361,369,2.53,0.575,Orbicella_annularis,shrink,n/s
26,366,375,0.865,0.7725,Orbicella_annularis,shrink,n/s
48,463,470,6.2075,5.3175,Orbicella_faveolata,shrink,n/s
49,509,515,2.23,1.695,Orbicella_annularis,shrink,n/s
52,515,521,31.6675,28.7675,Orbicella_annularis,shrink,n/s
58,527,533,0.785,0.7275,Orbicella_annularis,shrink,n/s
61,535,542,6.325,5.105,Orbicella_annularis,shrink,n/s
63,547,554,4.1125,3.6775,Orbicella_annularis,shrink,n/s
64,557,563,4.9,4.57,Orbicella_annularis,shrink,n/s
68,604,614,6.965,6.555,Orbicella_annularis,shrink,n/s
71,609,619,0.61,0.4275,Orbicella_annularis,shrink,n/s
0,610,620,4.045,3.8175,Orbicella_annularis,shrink,n/s
74,616,626,4.7425,4.2625,Orbicella_annularis,shrink,n/s
75,618,628,9.8125,9.2725,Orbicella_annularis,shrink,n/s
77,621,630,3.67,3.33,Orbicella_annularis,shrink,n/s
80,639,644,6.4225,5.49,Orbicella_annularis,shrink,n/s
79,643,650,7.19,4.9425,Orbicella_annularis,shrink,n/s
102,759,759,3.91,3.3975,Orbicella_annularis,shrink,n/s
103,762,762,3.8425,3.15,Orbicella_annularis,shrink,n/s
60,792,536,1.0675,0.61,Orbicella_annularis,shrink,n/s
