Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
504,-1,140,0.0,13.7,Orbicella_annularis,born,none
505,-1,209,0.0,7.38,Diploria_labyrinthiformis,born,none
506,-1,214,0.0,3.4575,Diploria_labyrinthiformis,born,none
507,-1,222,0.0,5.1425,Diploria_labyrinthiformis,born,none
508,-1,226,0.0,2.9675,Diploria_labyrinthiformis,born,none
509,-1,235,0.0,6.49,Diploria_labyrinthiformis,born,none
510,-1,239,0.0,4.605,Diploria_labyrinthiformis,born,none
511,-1,246,0.0,5.23,Diploria_labyrinthiformis,born,none
512,-1,254,0.0,5.145,Diploria_labyrinthiformis,born,none
513,-1,263,0.0,5.09,Diploria_labyrinthiformis,born,none
514,-1,264,0.0,4.455,Diploria_labyrinthiformis,born,none
515,-1,274,0.0,4.9475,Diploria_labyrinthiformis,born,none
516,-1,279,0.0,2.91,Diploria_labyrinthiformis,born,none
517,-1,319,0.0,5.0225,Orbicella_annularis,born,none
54,316,-1,2.96,0.0,Orbicella_annularis,dead,none
50,317,-1,3.35,0.0,Orbicella_annularis,dead,none
60,318,-1,0.8125,0.0,Orbicella_annularis,dead,none
82,339,-1,0.865,0.0,Orbicella_annularis,dead,none
226,1,5,5.295,5.6275,Orbicella_franksi,grow,n/s
228,3,7,5.74,6.4525,Orbicella_franksi,grow,n/s
230,5,8,4.935,5.5625,Orbicella_franksi,grow,n/s
234,9,12,3.9375,4.2875,Orbicella_franksi,grow,n/s
235,10,13,7.61,8.05,Orbicella_franksi,grow,n/s
243,18,21,15.1575,16.3675,Pseudodiploria_strigosa,grow,n/s
253,28,38,4.3,4.72,Diploria_labyrinthiformis,grow,n/s
257,32,41,3.8575,4.17,Diploria_labyrinthiformis,grow,n/s
258,33,43,3.1725,3.365,Diploria_labyrinthiformis,grow,n/s
262,37,49,4.24,5.1475,Diploria_labyrinthiformis,grow,n/s
263,38,51,5.29,6.0175,Diploria_labyrinthiformis,grow,n/s
264,39,53,5.7525,6.1625,Diploria_labyrinthiformis,grow,n/s
265,40,54,6.28,7.095,Diploria_labyrinthiformis,grow,n/s
266,41,55,0.915,1.19,Diploria_labyrinthiformis,grow,n/s
270,45,61,3.5925,4.0675,Diploria_labyrinthiformis,grow,n/s
274,49,66,2.0125,2.41,Orbicella_annularis,grow,n/s
278,53,70,2.3675,2.63,Orbicella_annularis,grow,n/s
282,57,74,2.75,3.1175,Orbicella_annularis,grow,n/s
286,61,80,3.655,4.0175,Orbicella_annularis,grow,n/s
299,74,106,1.115,5.26,Pseudodiploria_strigosa,grow,n/s
301,76,110,5.2625,5.585,Pseudodiploria_strigosa,grow,n/s
302,77,109,3.735,3.945,Pseudodiploria_strigosa,grow,n/s
309,84,117,6.4725,7.1025,Pseudodiploria_strigosa,grow,n/s
321,96,138,3.235,4.0275,Pseudodiploria_strigosa,grow,n/s
323,98,145,13.7125,14.55,Orbicella_annularis,grow,n/s
330,106,148,2.62,2.8275,Pseudodiploria_strigosa,grow,n/s
331,107,152,13.625,16.985,Orbicella_annularis,grow,n/s
332,108,149,4.35,4.6375,Pseudodiploria_strigosa,grow,n/s
334,110,153,6.9825,8.0325,Pseudodiploria_strigosa,grow,n/s
337,113,157,3.6625,3.855,Pseudodiploria_strigosa,grow,n/s
338,114,158,3.77,4.375,Pseudodiploria_strigosa,grow,n/s
340,116,159,5.2125,5.475,Pseudodiploria_strigosa,grow,n/s
341,117,160,3.335,3.51,Pseudodiploria_strigosa,grow,n/s
349,125,173,3.4175,3.6,Pseudodiploria_strigosa,grow,n/s
353,129,169,3.4875,4.1825,Pseudodiploria_strigosa,grow,n/s
356,132,178,4.575,5.05,Pseudodiploria_strigosa,grow,n/s
358,134,180,3.8175,4.0525,Pseudodiploria_strigosa,grow,n/s
361,137,172,3.0025,5.815,Pseudodiploria_strigosa,grow,n/s
362,138,174,3.155,3.775,Pseudodiploria_strigosa,grow,n/s
365,141,184,3.815,4.21,Pseudodiploria_strigosa,grow,n/s
366,142,186,2.3975,2.72,Pseudodiploria_strigosa,grow,n/s
368,144,188,3.6075,4.6875,Pseudodiploria_strigosa,grow,n/s
370,146,189,4.7225,5.3075,Pseudodiploria_strigosa,grow,n/s
371,147,191,5.4375,5.83,Pseudodiploria_strigosa,grow,n/s
407,183,237,0.5875,0.795,Orbicella_franksi,grow,n/s
421,197,256,0.85,1.4325,Orbicella_franksi,grow,n/s
427,203,268,8.4675,8.91,Orbicella_annularis,grow,n/s
430,206,275,2.135,4.86,Diploria_labyrinthiformis,grow,n/s
437,213,259,5.41,7.0175,Montastrea_cavernosa,grow,n/s
439,215,267,4.125,4.9875,Montastrea_cavernosa,grow,n/s
467,243,309,4.735,5.0225,Orbicella_franksi,grow,n/s
473,249,315,5.1725,5.5025,Orbicella_franksi,grow,n/s
486,262,331,4.94,5.3825,Montastrea_cavernosa,grow,n/s
487,263,332,4.12,4.515,Montastrea_cavernosa,grow,n/s
493,269,340,1.7975,2.33,Montastrea_cavernosa,grow,n/s
495,271,341,1.7575,1.995,Montastrea_cavernosa,grow,n/s
17,282,47,4.0925,4.8275,Orbicella_faveolata,grow,n/s
31,290,91,7.555,7.97,Orbicella_annularis,grow,n/s
10,300,33,7.7075,9.1375,Orbicella_faveolata,grow,n/s
9,301,34,5.625,6.2725,Orbicella_faveolata,grow,n/s
48,314,122,86.08,92.1225,Orbicella_faveolata,grow,n/s
102,330,335,2.1525,2.3825,Orbicella_annularis,grow,n/s
133,336,273,1.2825,1.3575,Orbicella_annularis,grow,n/s
502,340,128,13.0,13.7275,Orbicella_annularis,grow,n/s
324,99,142,3.9625,8.43,Pseudodiploria_strigosa,n/s,fuse
324,102,142,3.8725,8.43,Pseudodiploria_strigosa,n/s,fuse
14,283,42,25.31,17.335,Orbicella_faveolata,n/s,split
14,283,50,25.31,8.22,Orbicella_faveolata,n/s,split
20,285,75,25.4925,15.8425,Orbicella_faveolata,n/s,split
20,285,82,25.4925,6.8575,Orbicella_faveolata,n/s,split
21,286,76,40.5675,56.385,Orbicella_faveolata,n/s,fuse
21,288,76,18.61,56.385,Orbicella_faveolata,n/s,fuse
100,325,324,19.2725,25.11,Orbicella_annularis,n/s,fuse
100,327,324,7.135,25.11,Orbicella_annularis,n/s,fuse
227,2,6,7.3725,7.27,Orbicella_franksi,same,n/s
229,4,4,15.75,15.875,Orbicella_annularis,same,n/s
231,6,9,7.0675,6.8,Orbicella_franksi,same,n/s
232,7,10,8.5025,8.185,Orbicella_franksi,same,n/s
233,8,11,7.8425,7.905,Orbicella_franksi,same,n/s
236,11,14,6.51,6.5875,Orbicella_franksi,same,n/s
237,12,15,7.3475,7.585,Orbicella_franksi,same,n/s
238,13,16,7.5875,7.4125,Orbicella_franksi,same,n/s
239,14,17,5.6425,5.53,Orbicella_franksi,same,n/s
241,16,19,6.6025,6.8975,Orbicella_franksi,same,n/s
242,17,20,7.3225,7.6725,Orbicella_franksi,same,n/s
244,19,24,21.7475,21.87,Orbicella_annularis,same,n/s
246,21,26,18.785,18.3,Pseudodiploria_strigosa,same,n/s
247,22,27,15.585,15.845,Orbicella_annularis,same,n/s
248,23,28,26.265,25.67,Diploria_labyrinthiformis,same,n/s
249,24,30,21.155,21.525,Orbicella_annularis,same,n/s
251,26,32,19.8125,20.5075,Diploria_labyrinthiformis,same,n/s
