Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
28,336,-1,0.9125,0.0,Orbicella_annularis,dead,none
29,337,-1,10.0775,0.0,Orbicella_annularis,dead,none
31,344,-1,1.2625,0.0,Orbicella_annularis,dead,none
32,345,-1,4.0175,0.0,Orbicella_annularis,dead,none
33,347,-1,2.15,0.0,Orbicella_annularis,dead,none
71,601,-1,0.3475,0.0,Orbicella_annularis,dead,none
202,0,498,0.4325,0.5275,Orbicella_annularis,grow,n/s
203,1,1026,0.76,0.8175,Orbicella_annularis,grow,n/s
8,35,32,1.8175,2.175,Orbicella_annularis,grow,n/s
11,38,35,4.0375,4.2975,Orbicella_annularis,grow,n/s
17,70,66,42.53,45.835,Orbicella_annularis,grow,n/s
18,74,70,2.06,2.53,Orbicella_annularis,grow,n/s
22,240,222,25.06,32.1525,Orbicella_annularis,grow,n/s
24,321,292,48.6125,54.98,Orbicella_annularis,grow,n/s
35,383,347,13.0975,14.4425,Orbicella_franksi,grow,n/s
36,431,393,37.3225,39.7525,Orbicella_annularis,grow,n/s
40,460,416,5.2,6.1225,Orbicella_franksi,grow,n/s
51,515,466,1.225,1.5575,Orbicella_annularis,grow,n/s
52,516,467,27.445,33.03,Orbicella_annularis,grow,n/s
52,517,468,5.3,6.27,Orbicella_annularis,grow,n/s
53,519,470,2.6325,3.4,Orbicella_annularis,grow,n/s
54,525,474,4.1225,4.7075,Orbicella_annularis,grow,n/s
55,545,491,0.3775,0.4225,Orbicella_annularis,grow,n/s
59,548,496,0.8675,1.0475,Orbicella_annularis,grow,n/s
67,566,512,52.175,58.3625,Orbicella_franksi,grow,n/s
78,667,598,6.2075,7.21,Orbicella_franksi,grow,n/s
79,671,601,72.9775,93.62,Orbicella_franksi,grow,n/s
83,676,604,4.91,6.1725,Orbicella_franksi,grow,n/s
82,677,605,4.4075,4.75,Orbicella_franksi,grow,n/s
90,710,641,13.2025,17.995,Acropora_palmata,grow,n/s
94,715,642,14.4275,15.53,Orbicella_faveolata,grow,n/s
98,721,644,16.465,17.62,Orbicella_faveolata,grow,n/s
113,761,688,35.2925,53.3975,Acropora_palmata,grow,n/s
133,997,902,8.395,9.08,Orbicella_faveolata,grow,n/s
134,998,906,10.53,11.3425,Orbicella_faveolata,grow,n/s
135,1000,908,8.255,8.9325,Orbicella_faveolata,grow,n/s
136,1045,952,14.885,16.975,Orbicella_faveolata,grow,n/s
137,1051,956,5.8075,6.15,Orbicella_faveolata,grow,n/s
138,1053,957,6.3075,6.6375,Orbicella_faveolata,grow,n/s
139,1054,958,7.08,7.9425,Orbicella_faveolata,grow,n/s
152,1095,996,4.915,6.465,Orbicella_faveolata,grow,n/s
153,1098,998,4.07,4.725,Orbicella_faveolata,grow,n/s
154,1102,1005,4.385,4.715,Orbicella_faveolata,grow,n/s
156,1107,1006,2.725,3.7,Orbicella_faveolata,grow,n/s
158,1117,1020,2.12,2.2775,Orbicella_annularis,grow,n/s
159,1120,1021,4.33,4.96,Orbicella_annularis,grow,n/s
162,1127,1028,0.2725,0.3225,Orbicella_annularis,grow,n/s
34,377,340,39.3525,74.2675,Orbicella_franksi,n/s,fuse
34,382,340,21.2275,74.2675,Orbicella_franksi,n/s,fuse
34,388,340,8.4,74.2675,Orbicella_franksi,n/s,fuse
41,461,419,10.1525,18.5775,Orbicella_franksi,n/s,fuse
41,465,419,5.305,18.5775,Orbicella_franksi,n/s,fuse
44,472,425,6.84,15.83,Orbicella_franksi,n/s,fuse
44,473,425,5.9925,15.83,Orbicella_franksi,n/s,fuse
56,546,492,5.1425,8.3325,Orbicella_annularis,n/s,fuse
56,546,493,5.1425,0.3575,Orbicella_annularis,n/s,fuse
56,546,500,5.1425,0.59,Orbicella_annularis,n/s,fuse
