Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
124,-1,308,0.0,21.665,Acropora_palmata,born,none
56,407,-1,11.5725,0.0,Acropora_palmata,dead,none
90,466,-1,13.215,0.0,Acropora_palmata,dead,none
92,469,-1,25.46,0.0,Acropora_palmata,dead,none
93,471,-1,13.26,0.0,Acropora_palmata,dead,none
1,23,9,3.0075,3.68,Orbicella_annularis,grow,n/s
2,24,11,3.065,3.36,Orbicella_annularis,grow,n/s
1,25,10,3.11,4.2175,Orbicella_annularis,grow,n/s
1,26,12,4.265,5.02,Orbicella_annularis,grow,n/s
1,31,15,4.59,4.8525,Orbicella_annularis,grow,n/s
4,34,16,2.4175,2.6425,Orbicella_annularis,grow,n/s
5,42,17,3.8375,4.6925,Orbicella_annularis,grow,n/s
8,64,28,3.195,3.4425,Orbicella_annularis,grow,n/s
9,65,29,3.2175,3.7875,Orbicella_annularis,grow,n/s
10,66,31,7.7825,8.7825,Orbicella_annularis,grow,n/s
12,70,33,4.9025,5.5975,Orbicella_annularis,grow,n/s
0,74,79,0.65,0.835,Orbicella_annularis,grow,n/s
13,78,36,3.48,3.9075,Orbicella_annularis,grow,n/s
12,79,37,4.855,5.37,Orbicella_annularis,grow,n/s
17,80,82,6.53,7.8525,Orbicella_annularis,grow,n/s
17,83,85,4.1175,5.57,Orbicella_annularis,grow,n/s
18,99,95,6.4725,7.1,Orbicella_annularis,grow,n/s
22,107,102,5.21,5.4775,Orbicella_annularis,grow,n/s
25,120,114,3.8325,4.195,Orbicella_annularis,grow,n/s
31,134,126,2.715,3.0,Orbicella_annularis,grow,n/s
43,186,178,3.3875,3.6775,Orbicella_annularis,grow,n/s
42,195,187,5.1575,5.75,Orbicella_annularis,grow,n/s
45,219,213,3.755,4.6975,Orbicella_annularis,grow,n/s
45,220,214,2.745,3.2325,Orbicella_annularis,grow,n/s
48,224,218,3.95,4.4375,Orbicella_annularis,grow,n/s
50,228,221,3.1875,3.695,Orbicella_annularis,grow,n/s
47,229,222,2.675,2.8925,Orbicella_annularis,grow,n/s
52,259,239,31.5225,34.45,Acropora_palmata,grow,n/s
52,269,249,19.3025,22.6275,Acropora_palmata,grow,n/s
53,275,257,4.635,5.3325,Orbicella_annularis,grow,n/s
