Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
100,-1,724,0.0,5.65,Orbicella_annularis,born,none
1,2,2,4.4875,5.15,Orbicella_annularis,grow,n/s
1,3,3,3.9275,4.84,Orbicella_annularis,grow,n/s
3,107,108,6.7675,7.195,Orbicella_faveolata,grow,n/s
1,122,122,16.0525,17.835,Orbicella_faveolata,grow,n/s
10,249,246,7.435,8.18,Orbicella_faveolata,grow,n/s
12,281,275,5.53,6.2525,Orbicella_franksi,grow,n/s
16,291,283,4.9175,5.39,Orbicella_faveolata,grow,n/s
14,297,288,6.8825,7.455,Orbicella_faveolata,grow,n/s
21,333,319,7.33,8.89,Orbicella_faveolata,grow,n/s
22,343,326,15.78,16.8825,Orbicella_faveolata,grow,n/s
23,369,355,0.575,0.8025,Orbicella_annularis,grow,n/s
23,371,356,32.3425,35.295,Orbicella_annularis,grow,n/s
26,375,359,0.7725,0.8925,Orbicella_annularis,grow,n/s
30,381,363,3.1025,3.545,Orbicella_annularis,grow,n/s
29,383,365,6.5325,6.9625,Orbicella_faveolata,grow,n/s
27,388,369,4.77,5.39,Orbicella_annularis,grow,n/s
33,389,371,7.965,8.925,Orbicella_faveolata,grow,n/s
25,390,372,7.3325,7.8875,Orbicella_faveolata,grow,n/s
34,391,373,3.4325,3.7275,Orbicella_annularis,grow,n/s
35,416,398,7.8225,8.44,Orbicella_faveolata,grow,n/s
51,519,492,1.7325,1.86,Orbicella_annularis,grow,n/s
52,521,494,28.7675,30.89,Orbicella_annularis,grow,n/s
55,524,497,3.1725,3.665,Orbicella_annularis,grow,n/s
57,528,501,3.78,4.195,Orbicella_annularis,grow,n/s
58,533,507,0.7275,0.8725,Orbicella_annularis,grow,n/s
59,535,508,1.1,1.28,Orbicella_annularis,grow,n/s
61,542,515,5.105,5.86,Orbicella_annularis,grow,n/s
63,554,528,3.6775,3.94,Orbicella_annularis,grow,n/s
65,558,532,5.225,5.54,Orbicella_annularis,grow,n/s
64,559,531,3.6975,4.265,Orbicella_annularis,grow,n/s
65,561,535,4.6175,5.085,Orbicella_annularis,grow,n/s
64,563,537,4.57,4.82,Orbicella_annularis,grow,n/s
79,643,619,2.965,3.815,Orbicella_annularis,grow,n/s
79,647,622,4.19,4.8925,Orbicella_annularis,grow,n/s
79,649,624,4.56,5.22,Orbicella_annularis,grow,n/s
79,650,625,4.9425,5.8125,Orbicella_annularis,grow,n/s
79,652,627,5.1575,6.185,Orbicella_annularis,grow,n/s
79,654,629,7.18,8.2375,Orbicella_annularis,grow,n/s
82,658,631,3.8325,4.2475,Orbicella_annularis,grow,n/s
84,671,643,4.045,4.645,Orbicella_annularis,grow,n/s
91,686,660,6.8575,7.3975,Orbicella_annularis,grow,n/s
100,756,730,8.935,10.18,Orbicella_annularis,grow,n/s
3,105,105,20.035,49.835,Orbicella_faveolata,n/s,fuse
3,110,105,27.135,49.835,Orbicella_faveolata,n/s,fuse
6,160,158,56.365,96.575,Orbicella_faveolata,n/s,fuse
6,161,158,25.4275,96.575,Orbicella_faveolata,n/s,fuse
6,168,158,8.8525,96.575,Orbicella_faveolata,n/s,fuse
9,243,241,50.2,61.9375,Orbicella_faveolata,n/s,fuse
9,244,241,7.09,61.9375,Orbicella_faveolata,n/s,fuse
15,289,282,23.4125,56.2825,Orbicella_faveolata,n/s,fuse
14,290,285,4.6025,9.4325,Orbicella_faveolata,n/s,fuse
14,292,285,5.2775,9.4325,Orbicella_faveolata,n/s,fuse
15,296,282,24.3025,56.2825,Orbicella_faveolata,n/s,fuse
15,299,282,4.455,56.2825,Orbicella_faveolata,n/s,fuse
15,301,291,8.065,13.1275,Orbicella_faveolata,n/s,fuse
15,302,291,7.585,13.1275,Orbicella_faveolata,n/s,fuse
19,313,302,6.38,10.84,Orbicella_faveolata,n/s,fuse
19,316,302,5.145,10.84,Orbicella_faveolata,n/s,fuse
21,335,321,10.4325,21.0125,Orbicella_faveolata,n/s,fuse
22,337,320,53.9375,77.0825,Orbicella_faveolata,n/s,fuse
21,339,327,8.245,15.74,Orbicella_faveolata,n/s,fuse
21,340,321,9.8675,21.0125,Orbicella_faveolata,n/s,fuse
21,348,327,8.47,15.74,Orbicella_faveolata,n/s,fuse
22,350,320,14.7625,77.0825,Orbicella_faveolata,n/s,fuse
25,373,358,5.555,39.285,Orbicella_faveolata,n/s,fuse
25,374,358,24.0625,39.285,Orbicella_faveolata,n/s,fuse
25,379,358,8.55,39.285,Orbicella_faveolata,n/s,fuse
36,424,405,3.525,31.075,Orbicella_annularis,n/s,fuse
36,425,405,1.055,31.075,Orbicella_annularis,n/s,fuse
36,426,405,1.5825,31.075,Orbicella_annularis,n/s,fuse
36,427,405,18.4425,31.075,Orbicella_annularis,n/s,fuse
36,428,405,0.43,31.075,Orbicella_annularis,n/s,fuse
36,433,405,0.42,31.075,Orbicella_annularis,n/s,fuse
41,437,411,1.0525,2.315,Orbicella_annularis,n/s,fuse
36,439,405,3.3725,31.075,Orbicella_annularis,n/s,fuse
41,440,411,1.1675,2.315,Orbicella_annularis,n/s,fuse
36,442,405,2.0825,31.075,Orbicella_annularis,n/s,fuse
48,464,439,5.5425,14.165,Orbicella_faveolata,n/s,fuse
48,466,439,8.2675,14.165,Orbicella_faveolata,n/s,fuse
48,470,442,5.3175,63.1775,Orbicella_faveolata,n/s,fuse
48,471,442,52.0325,63.1775,Orbicella_faveolata,n/s,fuse
83,662,636,19.175,50.9275,Orbicella_annularis,n/s,fuse
83,664,636,28.7425,50.9275,Orbicella_annularis,n/s,fuse
85,670,644,47.9425,43.8775,Orbicella_annularis,n/s,split
85,670,645,47.9425,3.0025,Orbicella_annularis,n/s,split
88,681,655,5.3575,13.775,Orbicella_annularis,n/s,fuse
88,682,655,6.6125,13.775,Orbicella_annularis,n/s,fuse
3,108,109,25.2825,24.5025,Orbicella_faveolata,same,n/s
1,121,121,18.6825,19.51,Orbicella_faveolata,same,n/s
1,124,123,55.6,57.47,Orbicella_faveolata,same,n/s
7,166,164,84.615,85.0675,Orbicella_faveolata,same,n/s
9,247,243,6.26,6.56,Orbicella_faveolata,same,n/s
9,251,247,5.1625,5.2675,Orbicella_faveolata,same,n/s
12,261,256,24.1225,23.085,Orbicella_franksi,same,n/s
12,264,260,18.8125,18.1025,Orbicella_franksi,same,n/s
17,294,286,4.36,4.4675,Orbicella_faveolata,same,n/s
19,317,307,5.65,5.7425,Orbicella_faveolata,same,n/s
19,320,309,5.3375,5.365,Orbicella_faveolata,same,n/s
19,324,311,6.535,6.4175,Orbicella_faveolata,same,n/s
20,329,316,16.025,15.32,Orbicella_faveolata,same,n/s
21,330,315,5.75,5.99,Orbicella_faveolata,same,n/s
20,341,328,7.5,7.79,Orbicella_faveolata,same,n/s
28,382,364,9.525,9.75,Orbicella_faveolata,same,n/s
31,384,366,4.0725,3.915,Orbicella_annularis,same,n/s
25,386,368,9.14,9.415,Orbicella_faveolata,same,n/s
35,414,395,5.2825,5.4775,Orbicella_faveolata,same,n/s
35,417,397,11.3175,11.3025,Orbicella_faveolata,same,n/s
40,435,408,1.3475,1.3,Orbicella_annularis,same,n/s
39,436,407,0.86,0.84,Orbicella_annularis,same,n/s
48,468,441,8.235,8.5225,Orbicella_faveolata,same,n/s
49,515,490,1.695,1.7375,Orbicella_annularis,same,n/s
50,517,488,2.29,2.305,Orbicella_annularis,same,n/s
54,523,496,2.73,2.6875,Orbicella_annularis,same,n/s
60,536,510,0.61,0.6325,Orbicella_annularis,same,n/s
62,549,524,4.49,4.605,Orbicella_annularis,same,n/s
66,586,558,71.915,73.2425,Orbicella_annularis,same,n/s
68,614,587,6.555,6.7975,Orbicella_annularis,same,n/s
75,628,601,9.2725,9.0925,Orbicella_annularis,same,n/s
83,667,641,7.47,7.8225,Orbicella_annularis,same,n/s
86,674,647,1.65,1.7025,Orbicella_annularis,same,n/s
118,695,668,11.335,11.335,Acropora_palmata,same,n/s
98,753,725,6.37,6.545,Orbicella_annularis,same,n/s
100,757,731,6.4575,6.6875,Orbicella_annularis,same,n/s
102,759,733,3.3975,3.4525,Orbicella_annularis,same,n/s
7,170,167,6.525,4.6375,Orbicella_faveolata,shrink,n/s
13,267,263,8.675,6.9375,Orbicella_franksi,shrink,n/s
12,277,271,23.29,20.75,Orbicella_franksi,shrink,n/s
14,286,281,4.74,4.4425,Orbicella_faveolata,shrink,n/s
18,298,289,7.895,7.335,Orbicella_faveolata,shrink,n/s
21,349,332,10.2175,8.7025,Orbicella_faveolata,shrink,n/s
27,380,362,4.585,3.8875,Orbicella_annularis,shrink,n/s
