Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
43,533,-1,4.75,0.0,Orbicella_faveolata,dead,none
44,536,-1,5.75,0.0,Orbicella_faveolata,dead,none
45,538,-1,4.4175,0.0,Orbicella_faveolata,dead,none
46,540,-1,6.2475,0.0,Orbicella_faveolata,dead,none
47,541,-1,5.385,0.0,Orbicella_faveolata,dead,none
1,5,3,2.6225,3.6275,Orbicella_annularis,grow,n/s
1,6,4,3.14,3.335,Orbicella_faveolata,grow,n/s
3,128,114,17.2125,18.2775,Orbicella_faveolata,grow,n/s
3,136,123,5.835,6.3125,Orbicella_faveolata,grow,n/s
4,141,125,5.84,6.7975,Orbicella_faveolata,grow,n/s
1,148,131,15.105,16.415,Orbicella_faveolata,grow,n/s
1,149,132,8.2975,8.8175,Orbicella_faveolata,grow,n/s
1,151,133,5.745,6.5925,Orbicella_faveolata,grow,n/s
7,208,178,7.2175,7.795,Orbicella_faveolata,grow,n/s
6,212,185,8.07,8.925,Orbicella_faveolata,grow,n/s
7,213,181,5.0625,5.9825,Orbicella_faveolata,grow,n/s
7,225,191,6.9275,7.8675,Orbicella_faveolata,grow,n/s
9,291,258,7.4775,8.3475,Orbicella_faveolata,grow,n/s
9,292,259,6.3725,6.77,Orbicella_faveolata,grow,n/s
9,293,261,13.96,16.6625,Orbicella_faveolata,grow,n/s
9,296,263,8.185,8.7675,Orbicella_faveolata,grow,n/s
10,298,267,6.65,7.475,Orbicella_faveolata,grow,n/s
9,301,268,4.8575,5.6825,Orbicella_faveolata,grow,n/s
12,314,275,15.1025,16.2,Orbicella_franksi,grow,n/s
12,317,277,17.1675,19.8725,Orbicella_franksi,grow,n/s
13,320,281,9.33,9.9925,Orbicella_franksi,grow,n/s
12,328,287,7.6425,8.1875,Orbicella_franksi,grow,n/s
12,333,293,5.9,6.6075,Orbicella_franksi,grow,n/s
14,340,305,4.1025,4.3175,Orbicella_faveolata,grow,n/s
17,343,311,4.1225,4.4725,Orbicella_faveolata,grow,n/s
15,347,300,7.535,9.49,Orbicella_faveolata,grow,n/s
15,351,301,5.065,5.5325,Orbicella_faveolata,grow,n/s
15,352,304,5.005,5.455,Orbicella_faveolata,grow,n/s
15,353,306,4.27,4.76,Orbicella_faveolata,grow,n/s
15,355,309,6.6025,7.5625,Orbicella_faveolata,grow,n/s
15,356,310,7.495,7.9425,Orbicella_faveolata,grow,n/s
15,357,315,7.9675,8.6125,Orbicella_faveolata,grow,n/s
15,358,319,6.915,7.81,Orbicella_faveolata,grow,n/s
21,385,350,5.9275,6.235,Orbicella_faveolata,grow,n/s
21,405,363,5.9125,8.3175,Orbicella_faveolata,grow,n/s
25,446,393,6.4375,7.055,Orbicella_faveolata,grow,n/s
25,450,396,7.425,7.91,Orbicella_faveolata,grow,n/s
27,453,399,3.7575,4.3225,Orbicella_annularis,grow,n/s
30,454,403,2.6475,2.8075,Orbicella_annularis,grow,n/s
28,455,401,8.385,9.115,Orbicella_faveolata,grow,n/s
29,456,400,5.36,6.0075,Orbicella_faveolata,grow,n/s
31,457,404,3.1625,3.685,Orbicella_annularis,grow,n/s
25,458,402,7.92,9.3125,Orbicella_faveolata,grow,n/s
32,459,407,3.84,4.22,Orbicella_annularis,grow,n/s
27,460,408,3.58,4.0475,Orbicella_annularis,grow,n/s
33,466,409,4.895,6.955,Orbicella_faveolata,grow,n/s
35,492,436,4.0825,4.6425,Orbicella_faveolata,grow,n/s
35,493,437,3.7175,4.0975,Orbicella_faveolata,grow,n/s
35,494,438,8.7325,10.25,Orbicella_faveolata,grow,n/s
36,514,451,0.4325,0.5525,Orbicella_annularis,grow,n/s
48,557,491,5.7525,6.1425,Orbicella_faveolata,grow,n/s
49,612,546,1.0525,1.5375,Orbicella_annularis,grow,n/s
51,614,549,1.5375,1.86,Orbicella_annularis,grow,n/s
50,616,542,1.9525,2.055,Orbicella_annularis,grow,n/s
55,619,553,2.4475,3.1175,Orbicella_annularis,grow,n/s
53,620,544,0.4575,1.0075,Orbicella_annularis,grow,n/s
54,622,547,2.045,2.5375,Orbicella_annularis,grow,n/s
52,624,557,3.2975,4.0325,Orbicella_annularis,grow,n/s
57,625,556,3.2475,3.715,Orbicella_annularis,grow,n/s
54,626,551,26.835,28.73,Orbicella_annularis,grow,n/s
59,634,565,1.2125,1.3825,Orbicella_annularis,grow,n/s
61,642,572,5.3275,5.7,Orbicella_annularis,grow,n/s
62,647,577,3.735,3.93,Orbicella_annularis,grow,n/s
63,649,581,3.465,4.0325,Orbicella_annularis,grow,n/s
65,652,583,4.14,4.365,Orbicella_annularis,grow,n/s
64,653,585,2.885,3.205,Orbicella_annularis,grow,n/s
65,657,586,3.65,3.9275,Orbicella_annularis,grow,n/s
64,658,588,4.045,4.625,Orbicella_annularis,grow,n/s
66,683,612,3.96,4.9325,Orbicella_annularis,grow,n/s
68,707,635,6.7425,7.2275,Orbicella_annularis,grow,n/s
69,708,636,5.455,6.985,Orbicella_annularis,grow,n/s
70,710,637,4.875,5.375,Orbicella_annularis,grow,n/s
74,720,646,4.57,5.145,Orbicella_annularis,grow,n/s
75,722,649,9.1675,9.995,Orbicella_annularis,grow,n/s
77,724,650,3.68,3.91,Orbicella_annularis,grow,n/s
