Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
36,-1,0,0.0,0.495,Empty,born,none
97,720,-1,7.81,0.0,Acropora_palmata,dead,none
101,815,-1,2.1725,0.0,Orbicella_annularis,dead,none
3,118,107,5.9325,6.305,Orbicella_faveolata,grow,n/s
3,120,109,14.135,15.4475,Orbicella_faveolata,grow,n/s
3,121,110,18.5925,20.235,Orbicella_faveolata,grow,n/s
3,123,112,6.3125,6.8775,Orbicella_faveolata,grow,n/s
1,131,124,16.415,17.3125,Orbicella_faveolata,grow,n/s
6,179,167,7.53,8.0675,Orbicella_faveolata,grow,n/s
7,180,171,8.74,9.5825,Orbicella_faveolata,grow,n/s
9,258,238,8.3475,8.765,Orbicella_faveolata,grow,n/s
9,264,244,5.8925,6.3525,Orbicella_faveolata,grow,n/s
18,318,294,7.5475,8.2325,Orbicella_faveolata,grow,n/s
19,331,309,5.405,6.1575,Orbicella_faveolata,grow,n/s
19,334,311,4.275,4.5275,Orbicella_faveolata,grow,n/s
20,346,326,5.79,7.025,Orbicella_faveolata,grow,n/s
21,350,329,6.235,6.7875,Orbicella_faveolata,grow,n/s
22,351,340,14.63,15.78,Orbicella_faveolata,grow,n/s
20,354,333,7.05,8.2075,Orbicella_faveolata,grow,n/s
22,356,345,13.61,14.7625,Orbicella_faveolata,grow,n/s
21,357,336,7.165,7.8075,Orbicella_faveolata,grow,n/s
26,388,366,0.6925,0.865,Orbicella_annularis,grow,n/s
25,410,385,6.39,6.7675,Orbicella_faveolata,grow,n/s
36,446,420,1.2925,1.46,Orbicella_annularis,grow,n/s
40,453,429,1.0275,1.11,Orbicella_annularis,grow,n/s
48,484,458,5.2925,5.745,Orbicella_faveolata,grow,n/s
48,487,459,7.1275,8.4425,Orbicella_faveolata,grow,n/s
49,546,509,1.5375,2.23,Orbicella_annularis,grow,n/s
54,547,516,2.5375,2.7875,Orbicella_annularis,grow,n/s
55,553,517,3.1175,3.285,Orbicella_annularis,grow,n/s
60,562,792,0.925,1.0675,Orbicella_annularis,grow,n/s
58,564,527,0.7325,0.785,Orbicella_annularis,grow,n/s
61,572,535,5.7,6.325,Orbicella_annularis,grow,n/s
62,577,545,3.93,4.2475,Orbicella_annularis,grow,n/s
65,583,553,4.365,4.78,Orbicella_annularis,grow,n/s
64,585,554,3.205,3.395,Orbicella_annularis,grow,n/s
65,586,555,3.9275,4.31,Orbicella_annularis,grow,n/s
64,588,557,4.625,4.9,Orbicella_annularis,grow,n/s
79,666,636,2.7,3.0875,Orbicella_annularis,grow,n/s
79,669,637,3.605,4.2925,Orbicella_annularis,grow,n/s
79,673,643,4.79,7.19,Orbicella_annularis,grow,n/s
79,675,644,4.5975,4.945,Orbicella_annularis,grow,n/s
83,685,655,13.7825,18.5825,Orbicella_annularis,grow,n/s
83,686,657,3.6325,5.0,Orbicella_annularis,grow,n/s
83,690,663,5.71,6.945,Orbicella_annularis,grow,n/s
84,692,666,2.73,3.8775,Orbicella_annularis,grow,n/s
115,704,681,18.0525,19.4725,Acropora_palmata,grow,n/s
91,708,684,6.0225,6.47,Orbicella_annularis,grow,n/s
117,710,685,9.27,15.9675,Acropora_palmata,grow,n/s
93,712,686,6.975,8.3875,Orbicella_annularis,grow,n/s
119,717,694,13.5575,18.255,Acropora_palmata,grow,n/s
100,781,756,5.8525,6.2325,Orbicella_annularis,grow,n/s
104,820,764,3.2875,3.7925,Orbicella_annularis,grow,n/s
1,132,125,8.8175,15.5825,Orbicella_faveolata,n/s,fuse
1,133,125,6.5925,15.5825,Orbicella_faveolata,n/s,fuse
1,134,128,43.0925,53.1375,Orbicella_faveolata,n/s,fuse
1,140,128,7.7025,53.1375,Orbicella_faveolata,n/s,fuse
7,178,168,7.795,25.2825,Orbicella_faveolata,n/s,fuse
7,183,168,17.1925,25.2825,Orbicella_faveolata,n/s,fuse
9,261,242,16.6625,30.5925,Orbicella_faveolata,n/s,fuse
9,262,242,7.0425,30.5925,Orbicella_faveolata,n/s,fuse
9,263,242,8.7675,30.5925,Orbicella_faveolata,n/s,fuse
12,275,258,16.2,24.27,Orbicella_franksi,n/s,fuse
12,286,258,7.14,24.27,Orbicella_franksi,n/s,fuse
12,287,272,8.1875,22.9225,Orbicella_franksi,n/s,fuse
