Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
53,45,-1,0.8875,0.0,Orbicella_annularis,dead,none
56,48,-1,2.6525,0.0,Orbicella_annularis,dead,none
137,49,-1,0.1575,0.0,Orbicella_annularis,dead,none
87,71,-1,1.485,0.0,Acropora_palmata,dead,none
116,76,-1,4.09,0.0,Acropora_palmata,dead,none
1,0,0,16.1725,18.525,Orbicella_annularis,grow,n/s
7,4,4,115.8275,122.455,Orbicella_franksi,grow,n/s
9,5,5,70.6375,77.4525,Orbicella_faveolata,grow,n/s
10,6,6,8.61,9.2775,Orbicella_faveolata,grow,n/s
9,7,7,5.885,6.685,Orbicella_faveolata,grow,n/s
14,11,10,4.18,5.8825,Orbicella_faveolata,grow,n/s
15,12,12,76.045,82.08,Orbicella_faveolata,grow,n/s
134,13,13,4.905,5.505,Orbicella_faveolata,grow,n/s
14,14,11,9.6625,11.3625,Orbicella_faveolata,grow,n/s
17,15,14,4.4875,5.005,Orbicella_faveolata,grow,n/s
14,16,15,6.9125,8.6325,Orbicella_faveolata,grow,n/s
18,17,16,7.29,9.17,Orbicella_faveolata,grow,n/s
23,23,23,30.7625,38.2425,Orbicella_annularis,grow,n/s
26,25,25,0.7125,1.205,Orbicella_annularis,grow,n/s
30,27,27,4.1325,5.6275,Orbicella_annularis,grow,n/s
31,28,29,6.2325,8.03,Orbicella_annularis,grow,n/s
28,29,28,7.2425,11.2275,Orbicella_faveolata,grow,n/s
29,30,30,5.7125,6.735,Orbicella_faveolata,grow,n/s
32,32,31,5.065,7.4925,Orbicella_annularis,grow,n/s
34,34,32,6.14,7.4,Orbicella_annularis,grow,n/s
62,52,42,4.3925,5.605,Orbicella_annularis,grow,n/s
63,53,43,4.5575,5.175,Orbicella_annularis,grow,n/s
64,55,45,13.0775,13.8525,Orbicella_annularis,grow,n/s
85,65,54,35.8425,40.5175,Orbicella_annularis,grow,n/s
85,66,55,2.42,2.6475,Orbicella_annularis,grow,n/s
84,67,57,5.7825,6.5025,Orbicella_annularis,grow,n/s
133,68,56,0.8475,0.945,Orbicella_annularis,grow,n/s
88,69,59,12.2225,13.205,Orbicella_annularis,grow,n/s
91,72,61,7.9675,8.7725,Orbicella_annularis,grow,n/s
93,74,62,10.845,11.7625,Orbicella_annularis,grow,n/s
100,78,64,6.115,7.165,Orbicella_annularis,grow,n/s
103,82,68,1.9825,3.2125,Orbicella_annularis,grow,n/s
105,83,69,0.7675,0.825,Orbicella_annularis,grow,n/s
12,8,8,56.4125,93.305,Orbicella_franksi,n/s,fuse
12,10,8,25.79,93.305,Orbicella_franksi,n/s,fuse
21,20,18,44.1,40.6075,Orbicella_faveolata,n/s,split
21,20,22,44.1,9.1,Orbicella_faveolata,n/s,split
25,24,24,36.58,69.435,Orbicella_faveolata,n/s,fuse
27,26,26,7.1825,16.995,Orbicella_annularis,n/s,fuse
27,31,26,7.0,16.995,Orbicella_annularis,n/s,fuse
25,33,24,6.6375,69.435,Orbicella_faveolata,n/s,fuse
25,35,24,7.825,69.435,Orbicella_faveolata,n/s,fuse
48,42,34,61.7075,93.7175,Orbicella_faveolata,n/s,fuse
48,43,34,27.9975,93.7175,Orbicella_faveolata,n/s,fuse
54,46,37,36.4575,2.8575,Orbicella_annularis,n/s,split
54,46,38,36.4575,34.425,Orbicella_annularis,n/s,split
52,50,39,13.9375,5.81,Orbicella_annularis,n/s,split
52,50,40,13.9375,5.9925,Orbicella_annularis,n/s,split
65,54,44,5.7525,15.3425,Orbicella_annularis,n/s,fuse
65,56,44,7.0225,15.3425,Orbicella_annularis,n/s,fuse
100,79,66,10.1975,19.23,Orbicella_annularis,n/s,fuse
100,80,66,7.5375,19.23,Orbicella_annularis,n/s,fuse
3,1,1,89.5875,91.485,Orbicella_faveolata,same,n/s
1,2,2,103.4475,104.4725,Orbicella_faveolata,same,n/s
6,3,3,86.9975,88.985,Orbicella_faveolata,same,n/s
13,9,9,9.0475,9.3275,Orbicella_franksi,same,n/s
19,18,17,30.955,29.6425,Orbicella_faveolata,same,n/s
20,19,19,23.85,24.0025,Orbicella_faveolata,same,n/s
22,21,20,101.515,100.475,Orbicella_faveolata,same,n/s
21,22,21,17.8725,17.17,Orbicella_faveolata,same,n/s
66,57,46,69.6125,72.445,Orbicella_annularis,same,n/s
79,58,47,4.1325,4.045,Orbicella_annularis,same,n/s
83,64,53,65.785,65.92,Orbicella_annularis,same,n/s
87,70,58,6.695,7.005,Acropora_palmata,same,n/s
33,36,33,9.0375,8.05,Orbicella_faveolata,shrink,n/s
50,44,35,2.9725,2.8,Orbicella_annularis,shrink,n/s
55,47,36,3.4925,3.0075,Orbicella_annularis,shrink,n/s
60,51,41,0.835,0.625,Orbicella_annularis,shrink,n/s
80,59,48,3.395,3.14,Orbicella_annularis,shrink,n/s
79,60,49,6.32,5.48,Orbicella_annularis,shrink,n/s
79,61,50,15.4075,14.365,Orbicella_annularis,shrink,n/s
79,62,51,17.775,16.765,Orbicella_annularis,shrink,n/s
82,63,52,3.205,1.3375,Orbicella_annularis,shrink,n/s
115,73,60,6.7325,4.035,Acropora_palmata,shrink,n/s
117,75,63,2.5625,1.31,Acropora_palmata,shrink,n/s
98,77,65,7.695,6.925,Orbicella_annularis,shrink,n/s
102,81,67,3.3775,2.925,Orbicella_annularis,shrink,n/s
106,84,70,7.26,6.485,Orbicella_faveolata,shrink,n/s
107,85,71,6.3675,5.81,Orbicella_faveolata,shrink,n/s
108,86,72,9.33,6.9225,Orbicella_faveolata,shrink,n/s
