Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
30,347,-1,7.8325,0.0,Orbicella_annularis,dead,none
3,2,2,1.785,1.9525,Orbicella_annularis,grow,n/s
193,6,543,0.29,0.495,Orbicella_annularis,grow,n/s
8,38,35,1.825,2.2325,Orbicella_annularis,grow,n/s
10,40,36,9.8825,10.6275,Orbicella_annularis,grow,n/s
11,42,38,4.325,4.815,Orbicella_annularis,grow,n/s
9,43,39,5.225,5.87,Orbicella_annularis,grow,n/s
12,44,40,3.075,3.5175,Orbicella_annularis,grow,n/s
34,385,370,38.575,40.9525,Orbicella_franksi,grow,n/s
34,390,374,21.36,22.735,Orbicella_franksi,grow,n/s
34,393,378,7.7375,9.24,Orbicella_franksi,grow,n/s
36,439,425,34.945,37.745,Orbicella_annularis,grow,n/s
38,465,449,4.59,5.6675,Orbicella_franksi,grow,n/s
39,468,451,4.87,5.4625,Orbicella_franksi,grow,n/s
40,471,453,6.66,7.03,Orbicella_franksi,grow,n/s
41,473,454,11.6375,12.36,Orbicella_franksi,grow,n/s
42,475,457,6.335,6.9375,Orbicella_franksi,grow,n/s
41,477,459,5.8675,6.39,Orbicella_franksi,grow,n/s
43,480,462,7.3025,8.0275,Orbicella_franksi,grow,n/s
44,484,466,6.795,7.4325,Orbicella_franksi,grow,n/s
51,523,506,1.3225,1.39,Orbicella_annularis,grow,n/s
53,527,511,2.5825,3.2,Orbicella_annularis,grow,n/s
65,571,553,0.66,1.1675,Orbicella_annularis,grow,n/s
69,582,563,5.39,6.26,Orbicella_franksi,grow,n/s
69,587,568,6.2975,7.33,Orbicella_franksi,grow,n/s
73,668,649,10.355,14.795,Acropora_palmata,grow,n/s
76,673,655,13.795,22.0425,Acropora_palmata,grow,n/s
79,677,659,78.0175,87.4575,Orbicella_franksi,grow,n/s
77,682,662,4.845,5.235,Orbicella_franksi,grow,n/s
81,687,666,5.1425,6.2375,Orbicella_franksi,grow,n/s
82,689,668,3.7775,4.5675,Orbicella_franksi,grow,n/s
90,723,701,15.895,17.12,Acropora_palmata,grow,n/s
96,730,708,23.295,27.235,Acropora_palmata,grow,n/s
113,776,754,43.835,48.65,Acropora_palmata,grow,n/s
122,811,786,50.39,56.655,Orbicella_annularis,grow,n/s
122,819,793,1.795,2.085,Orbicella_annularis,grow,n/s
0,993,965,8.1175,8.77,Orbicella_annularis,grow,n/s
131,994,964,3.9475,4.36,Orbicella_annularis,grow,n/s
132,996,967,6.12,6.8175,Orbicella_annularis,grow,n/s
1,998,970,1.7,2.87,Orbicella_annularis,grow,n/s
1,999,969,0.915,3.05,Orbicella_annularis,grow,n/s
133,1015,986,7.3525,8.095,Orbicella_faveolata,grow,n/s
137,1069,1041,5.135,5.8075,Orbicella_faveolata,grow,n/s
147,1096,1064,7.105,8.015,Orbicella_faveolata,grow,n/s
152,1120,1083,7.88,9.205,Orbicella_faveolata,grow,n/s
152,1121,1085,5.0325,6.225,Orbicella_faveolata,grow,n/s
153,1123,1087,4.565,5.3975,Orbicella_faveolata,grow,n/s
156,1130,1097,2.53,2.725,Orbicella_faveolata,grow,n/s
157,1140,1106,5.245,5.7775,Orbicella_annularis,grow,n/s
158,1141,1107,2.32,2.495,Orbicella_annularis,grow,n/s
159,1144,1109,4.6375,4.965,Orbicella_annularis,grow,n/s
162,1148,1114,0.8375,0.9475,Orbicella_annularis,grow,n/s
