Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
81,626,-1,2.325,0.0,Orbicella_annularis,dead,none
86,647,-1,1.7025,0.0,Orbicella_annularis,dead,none
1,3,3,4.84,5.1125,Orbicella_annularis,grow,n/s
7,167,165,4.6375,5.845,Orbicella_faveolata,grow,n/s
21,327,319,15.74,18.09,Orbicella_faveolata,grow,n/s
26,359,354,0.8925,1.15,Orbicella_annularis,grow,n/s
27,362,355,3.8875,4.315,Orbicella_annularis,grow,n/s
32,370,362,3.985,4.47,Orbicella_annularis,grow,n/s
53,493,492,0.3675,0.42,Orbicella_annularis,grow,n/s
54,500,497,26.5325,31.52,Orbicella_annularis,grow,n/s
60,510,508,0.6325,0.6875,Orbicella_annularis,grow,n/s
64,531,524,4.265,4.485,Orbicella_annularis,grow,n/s
71,592,584,0.3425,0.485,Orbicella_annularis,grow,n/s
0,594,585,3.2875,3.5875,Orbicella_annularis,grow,n/s
74,599,590,2.2925,3.13,Orbicella_annularis,grow,n/s
87,653,642,18.6625,25.6725,Acropora_palmata,grow,n/s
115,659,647,5.835,10.35,Acropora_palmata,grow,n/s
93,661,650,7.405,8.0875,Orbicella_annularis,grow,n/s
116,664,653,8.3725,14.1725,Acropora_palmata,grow,n/s
119,670,660,12.3225,14.9375,Acropora_palmata,grow,n/s
107,753,745,4.9275,5.3025,Orbicella_faveolata,grow,n/s
3,105,103,49.835,59.665,Orbicella_faveolata,n/s,fuse
3,108,103,7.195,59.665,Orbicella_faveolata,n/s,fuse
48,439,431,14.165,5.3575,Orbicella_faveolata,n/s,split
48,439,433,14.165,7.41,Orbicella_faveolata,n/s,split
48,442,436,63.1775,4.035,Orbicella_faveolata,n/s,split
48,442,437,63.1775,36.8425,Orbicella_faveolata,n/s,split
48,442,440,63.1775,6.26,Orbicella_faveolata,n/s,split
83,636,628,50.9275,63.44,Orbicella_annularis,n/s,fuse
83,641,628,7.8225,63.44,Orbicella_annularis,n/s,fuse
118,662,655,6.9025,21.185,Acropora_palmata,n/s,fuse
118,668,655,11.335,21.185,Acropora_palmata,n/s,fuse
3,109,106,24.5025,23.8275,Orbicella_faveolata,same,n/s
6,158,157,96.575,99.62,Orbicella_faveolata,same,n/s
7,164,162,85.0675,86.145,Orbicella_faveolata,same,n/s
12,256,256,23.085,22.7125,Orbicella_franksi,same,n/s
13,263,260,6.9375,6.825,Orbicella_franksi,same,n/s
12,271,270,20.75,21.3425,Orbicella_franksi,same,n/s
15,291,288,13.1275,12.6675,Orbicella_faveolata,same,n/s
20,316,307,15.32,15.5475,Orbicella_faveolata,same,n/s
25,358,353,39.285,38.555,Orbicella_faveolata,same,n/s
30,363,357,3.545,3.5775,Orbicella_annularis,same,n/s
28,364,358,9.75,9.3125,Orbicella_faveolata,same,n/s
27,369,363,5.39,5.4375,Orbicella_annularis,same,n/s
34,373,366,3.7275,3.685,Orbicella_annularis,same,n/s
36,405,398,31.075,31.2575,Orbicella_annularis,same,n/s
41,411,404,2.315,2.4125,Orbicella_annularis,same,n/s
50,488,489,2.305,2.2425,Orbicella_annularis,same,n/s
54,496,493,2.6875,2.74,Orbicella_annularis,same,n/s
56,498,494,1.9275,1.9775,Orbicella_annularis,same,n/s
