Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
22,233,240,29.4275,25.06,Orbicella_annularis,shrink,n/s
24,312,321,53.285,48.6125,Orbicella_annularis,shrink,n/s
34,374,382,22.735,21.2275,Orbicella_franksi,shrink,n/s
35,377,383,14.42,13.0975,Orbicella_franksi,shrink,n/s
34,378,388,9.24,8.4,Orbicella_franksi,shrink,n/s
39,451,458,5.4625,5.015,Orbicella_franksi,shrink,n/s
40,453,460,7.03,5.2,Orbicella_franksi,shrink,n/s
41,454,461,12.36,10.1525,Orbicella_franksi,shrink,n/s
42,457,464,6.9375,5.5925,Orbicella_franksi,shrink,n/s
41,459,465,6.39,5.305,Orbicella_franksi,shrink,n/s
43,462,468,8.0275,7.1225,Orbicella_franksi,shrink,n/s
44,465,472,7.3425,6.84,Orbicella_franksi,shrink,n/s
44,466,473,7.4325,5.9925,Orbicella_franksi,shrink,n/s
51,506,515,1.39,1.225,Orbicella_annularis,shrink,n/s
52,508,516,31.5425,27.445,Orbicella_annularis,shrink,n/s
53,511,519,3.2,2.6325,Orbicella_annularis,shrink,n/s
54,516,525,4.6225,4.1225,Orbicella_annularis,shrink,n/s
67,560,566,56.955,52.175,Orbicella_franksi,shrink,n/s
67,561,569,11.725,10.975,Orbicella_franksi,shrink,n/s
69,563,571,6.26,4.785,Orbicella_franksi,shrink,n/s
69,568,575,7.33,6.325,Orbicella_franksi,shrink,n/s
73,649,658,14.795,13.4,Acropora_palmata,shrink,n/s
76,655,664,22.0425,18.6475,Acropora_palmata,shrink,n/s
79,659,671,87.4575,72.9775,Orbicella_franksi,shrink,n/s
78,661,667,6.52,6.2075,Orbicella_franksi,shrink,n/s
77,662,669,5.235,4.525,Orbicella_franksi,shrink,n/s
80,664,672,2.93,2.4425,Orbicella_franksi,shrink,n/s
83,667,676,6.5625,4.91,Orbicella_franksi,shrink,n/s
90,701,710,17.12,13.2025,Acropora_palmata,shrink,n/s
93,703,712,5.06,4.195,Orbicella_faveolata,shrink,n/s
93,707,714,5.475,4.835,Orbicella_faveolata,shrink,n/s
94,709,715,17.3925,14.4275,Orbicella_faveolata,shrink,n/s
98,714,721,18.02,16.465,Orbicella_faveolata,shrink,n/s
101,719,728,25.54,24.1075,Orbicella_faveolata,shrink,n/s
103,721,730,5.0375,4.7475,Orbicella_faveolata,shrink,n/s
113,754,761,48.65,35.2925,Acropora_palmata,shrink,n/s
152,1085,1095,6.225,4.915,Orbicella_faveolata,shrink,n/s
153,1087,1098,5.3975,4.07,Orbicella_faveolata,shrink,n/s
158,1107,1117,2.495,2.12,Orbicella_annularis,shrink,n/s
159,1109,1120,4.965,4.33,Orbicella_annularis,shrink,n/s
162,1115,1127,0.5075,0.2725,Orbicella_annularis,shrink,n/s
169,1147,1157,7.8525,7.265,Orbicella_faveolata,shrink,n/s
170,1151,1162,8.54,5.4575,Orbicella_faveolata,shrink,n/s
171,1152,1163,9.295,5.0175,Orbicella_faveolata,shrink,n/s
