Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
193,-1,6,0.0,0.29,Orbicella_annularis,born,none
4,4,-1,2.4875,0.0,Orbicella_annularis,dead,none
5,5,-1,2.2175,0.0,Orbicella_annularis,dead,none
7,7,-1,0.8925,0.0,Orbicella_annularis,dead,none
60,560,-1,0.78,0.0,Orbicella_annularis,dead,none
61,561,-1,0.57,0.0,Orbicella_annularis,dead,none
62,565,-1,0.51,0.0,Orbicella_annularis,dead,none
68,582,-1,0.74,0.0,Orbicella_annularis,dead,none
164,1194,-1,6.965,0.0,Acropora_cervicornis,dead,none
165,1196,-1,3.87,0.0,Acropora_cervicornis,dead,none
96,0,730,19.595,23.295,Acropora_palmata,grow,n/s
9,48,41,12.955,15.1425,Orbicella_annularis,grow,n/s
11,50,42,3.5525,4.325,Orbicella_annularis,grow,n/s
9,51,43,4.5175,5.225,Orbicella_annularis,grow,n/s
12,52,44,2.6075,3.075,Orbicella_annularis,grow,n/s
13,54,46,0.8325,1.07,Orbicella_annularis,grow,n/s
18,84,77,2.6825,3.275,Orbicella_annularis,grow,n/s
20,209,203,27.4525,30.23,Orbicella_annularis,grow,n/s
21,212,206,76.355,82.61,Orbicella_annularis,grow,n/s
22,251,244,28.6525,30.1975,Orbicella_annularis,grow,n/s
24,337,327,47.685,50.8125,Orbicella_annularis,grow,n/s
28,351,344,0.785,1.26,Orbicella_annularis,grow,n/s
31,360,353,0.42,1.5225,Orbicella_annularis,grow,n/s
32,361,354,3.185,4.3575,Orbicella_annularis,grow,n/s
33,366,357,2.5025,3.13,Orbicella_annularis,grow,n/s
34,398,390,19.88,21.36,Orbicella_franksi,grow,n/s
34,403,393,6.895,7.7375,Orbicella_franksi,grow,n/s
36,443,439,32.14,34.945,Orbicella_annularis,grow,n/s
40,474,471,6.2475,6.66,Orbicella_franksi,grow,n/s
42,477,475,5.9475,6.335,Orbicella_franksi,grow,n/s
41,479,477,5.5125,5.8675,Orbicella_franksi,grow,n/s
41,481,473,10.475,11.6375,Orbicella_franksi,grow,n/s
43,483,480,6.71,7.3025,Orbicella_franksi,grow,n/s
44,485,483,6.5375,7.0025,Orbicella_franksi,grow,n/s
44,486,484,6.39,6.795,Orbicella_franksi,grow,n/s
56,554,555,0.9625,1.0125,Orbicella_annularis,grow,n/s
58,556,557,0.5775,0.7625,Orbicella_annularis,grow,n/s
59,558,558,0.965,1.08,Orbicella_annularis,grow,n/s
64,571,568,1.3675,1.8,Orbicella_annularis,grow,n/s
56,572,570,1.3325,1.5,Orbicella_annularis,grow,n/s
65,578,575,0.9975,1.15,Orbicella_annularis,grow,n/s
66,581,577,1.0,1.1175,Orbicella_annularis,grow,n/s
67,583,580,9.11,11.245,Orbicella_franksi,grow,n/s
67,586,583,14.9125,15.9625,Orbicella_franksi,grow,n/s
67,587,585,4.6,7.475,Orbicella_franksi,grow,n/s
77,682,678,3.8625,4.29,Orbicella_franksi,grow,n/s
77,688,682,4.485,4.845,Orbicella_franksi,grow,n/s
83,696,688,6.14,6.525,Orbicella_franksi,grow,n/s
86,725,716,25.3375,30.5375,Acropora_palmata,grow,n/s
90,732,723,13.915,15.895,Acropora_palmata,grow,n/s
93,737,728,4.4475,5.1575,Orbicella_faveolata,grow,n/s
101,750,742,25.6875,27.61,Orbicella_faveolata,grow,n/s
119,802,798,28.1475,31.73,Orbicella_franksi,grow,n/s
119,805,799,4.475,4.9325,Orbicella_franksi,grow,n/s
121,812,806,3.8875,4.2525,Orbicella_franksi,grow,n/s
122,827,819,1.4525,1.795,Orbicella_annularis,grow,n/s
131,1009,994,3.735,3.9475,Orbicella_annularis,grow,n/s
132,1012,996,2.18,6.12,Orbicella_annularis,grow,n/s
135,1035,1020,6.555,7.9575,Orbicella_faveolata,grow,n/s
136,1083,1067,13.7375,14.795,Orbicella_faveolata,grow,n/s
139,1089,1072,6.26,7.385,Orbicella_faveolata,grow,n/s
145,1109,1092,4.0175,4.7375,Orbicella_faveolata,grow,n/s
147,1113,1096,6.5125,7.105,Orbicella_faveolata,grow,n/s
158,1157,1141,2.075,2.32,Orbicella_annularis,grow,n/s
159,1161,1144,4.3975,4.6375,Orbicella_annularis,grow,n/s
168,1198,1179,5.0525,5.7,Acropora_cervicornis,grow,n/s
170,1209,1191,4.6675,5.175,Orbicella_faveolata,grow,n/s
171,1211,1192,4.3925,5.0925,Orbicella_faveolata,grow,n/s
10,47,40,2.745,9.8825,Orbicella_annularis,n/s,fuse
10,49,40,5.95,9.8825,Orbicella_annularis,n/s,fuse
17,80,73,54.7125,47.415,Orbicella_annularis,n/s,split
17,80,83,54.7125,1.785,Orbicella_annularis,n/s,split
52,524,524,36.7575,41.6975,Orbicella_annularis,n/s,fuse
52,528,524,6.36,41.6975,Orbicella_annularis,n/s,fuse
66,576,574,0.6375,5.375,Orbicella_annularis,n/s,fuse
66,579,574,4.7,5.375,Orbicella_annularis,n/s,fuse
79,680,677,24.0925,78.0175,Orbicella_franksi,n/s,fuse
79,683,677,16.9,78.0175,Orbicella_franksi,n/s,fuse
79,687,677,21.0075,78.0175,Orbicella_franksi,n/s,fuse
79,697,677,9.6025,78.0175,Orbicella_franksi,n/s,fuse
94,740,731,7.835,17.89,Orbicella_faveolata,n/s,fuse
94,746,731,8.7725,17.89,Orbicella_faveolata,n/s,fuse
119,808,804,12.805,23.3075,Orbicella_franksi,n/s,fuse
119,811,804,7.75,23.3075,Orbicella_franksi,n/s,fuse
122,818,811,48.085,50.39,Orbicella_annularis,n/s,fuse
122,823,811,2.3875,50.39,Orbicella_annularis,n/s,fuse
124,843,835,69.4875,76.0025,Orbicella_annularis,n/s,fuse
124,852,835,4.9225,76.0025,Orbicella_annularis,n/s,fuse
125,905,897,7.9575,16.6975,Orbicella_franksi,n/s,fuse
125,907,897,8.1825,16.6975,Orbicella_franksi,n/s,fuse
128,947,937,16.4875,45.3625,Acropora_cervicornis,n/s,fuse
128,950,937,4.0275,45.3625,Acropora_cervicornis,n/s,fuse
128,958,937,4.0,45.3625,Acropora_cervicornis,n/s,fuse
128,959,937,7.925,45.3625,Acropora_cervicornis,n/s,fuse
128,960,937,2.0525,45.3625,Acropora_cervicornis,n/s,fuse
128,966,937,8.1125,45.3625,Acropora_cervicornis,n/s,fuse
162,1166,1148,2.0825,0.8375,Orbicella_annularis,n/s,split
162,1166,1149,2.0825,0.7,Orbicella_annularis,n/s,split
6,8,5,1.715,1.6475,Orbicella_annularis,same,n/s
8,44,38,1.81,1.825,Orbicella_annularis,same,n/s
13,53,45,0.415,0.4275,Orbicella_annularis,same,n/s
29,354,346,24.4825,25.015,Orbicella_annularis,same,n/s
34,394,385,38.4425,38.575,Orbicella_franksi,same,n/s
35,402,392,13.845,14.245,Orbicella_franksi,same,n/s
39,471,468,4.8125,4.87,Orbicella_franksi,same,n/s
51,523,523,1.315,1.3225,Orbicella_annularis,same,n/s
53,525,527,2.6325,2.5825,Orbicella_annularis,same,n/s
54,531,531,4.5775,4.4025,Orbicella_annularis,same,n/s
56,568,567,0.715,0.7325,Orbicella_annularis,same,n/s
63,574,573,5.8125,5.8575,Orbicella_annularis,same,n/s
67,580,578,35.23,34.6975,Orbicella_franksi,same,n/s
69,590,587,6.42,6.2975,Orbicella_franksi,same,n/s
70,604,602,75.3275,76.6525,Orbicella_annularis,same,n/s
71,613,611,0.4075,0.39,Orbicella_annularis,same,n/s
73,670,668,10.355,10.355,Acropora_palmata,same,n/s
74,671,669,21.435,21.435,Acropora_palmata,same,n/s
76,677,673,13.795,13.795,Acropora_palmata,same,n/s
77,681,676,5.585,5.4975,Orbicella_franksi,same,n/s
78,685,679,6.84,7.0975,Orbicella_franksi,same,n/s
98,744,736,18.5125,18.455,Orbicella_faveolata,same,n/s
117,788,781,24.4325,23.9375,Acropora_palmata,same,n/s
120,806,800,6.465,6.275,Orbicella_franksi,same,n/s
122,828,820,0.335,0.3375,Orbicella_annularis,same,n/s
126,908,899,21.935,22.2775,Orbicella_franksi,same,n/s
126,909,900,29.5225,29.12,Orbicella_franksi,same,n/s
126,915,906,6.9075,6.6275,Orbicella_franksi,same,n/s
133,1030,1015,7.595,7.3525,Orbicella_faveolata,same,n/s
134,1033,1018,10.1075,10.255,Orbicella_faveolata,same,n/s
137,1086,1069,5.175,5.135,Orbicella_faveolata,same,n/s
138,1087,1070,6.175,6.1325,Orbicella_faveolata,same,n/s
152,1138,1120,7.88,7.88,Orbicella_faveolata,same,n/s
152,1139,1121,5.0325,5.0325,Orbicella_faveolata,same,n/s
153,1141,1123,4.565,4.565,Orbicella_faveolata,same,n/s
154,1143,1127,4.4825,4.67,Orbicella_faveolata,same,n/s
155,1144,1126,5.8625,5.9875,Orbicella_faveolata,same,n/s
156,1147,1130,2.5625,2.53,Orbicella_faveolata,same,n/s
157,1156,1140,5.365,5.245,Orbicella_annularis,same,n/s
160,1162,1145,20.67,19.815,Orbicella_annularis,same,n/s
160,1163,1146,1.05,1.0275,Orbicella_annularis,same,n/s
161,1164,1147,2.495,2.39,Orbicella_annularis,same,n/s
166,1200,1181,6.0925,6.0925,Acropora_cervicornis,same,n/s
169,1204,1184,7.315,7.6175,Orbicella_faveolata,same,n/s
3,2,2,3.115,1.785,Orbicella_annularis,shrink,n/s
2,3,3,4.555,4.03,Orbicella_annularis,shrink,n/s
6,6,4,25.245,20.7825,Orbicella_annularis,shrink,n/s
30,355,347,10.0975,7.8325,Orbicella_annularis,shrink,n/s
38,467,465,5.165,4.59,Orbicella_franksi,shrink,n/s
55,553,553,0.5,0.4525,Orbicella_annularis,shrink,n/s
56,555,556,0.51,0.3575,Orbicella_annularis,shrink,n/s
56,559,561,2.5725,2.2225,Orbicella_annularis,shrink,n/s
56,567,566,1.675,1.2775,Orbicella_annularis,shrink,n/s
63,570,569,0.735,0.605,Orbicella_annularis,shrink,n/s
65,573,571,0.8825,0.66,Orbicella_annularis,shrink,n/s
69,584,582,5.835,5.39,Orbicella_franksi,shrink,n/s
77,689,683,12.42,11.815,Orbicella_franksi,shrink,n/s
80,691,684,3.0875,2.8575,Orbicella_franksi,shrink,n/s
81,693,687,5.7975,5.1425,Orbicella_franksi,shrink,n/s
82,694,689,4.1075,3.7775,Orbicella_franksi,shrink,n/s
93,739,729,6.6725,6.0375,Orbicella_faveolata,shrink,n/s
103,754,744,7.1975,6.745,Orbicella_faveolata,shrink,n/s
113,781,776,48.415,43.835,Acropora_palmata,shrink,n/s
127,917,908,8.7775,8.2925,Orbicella_franksi,shrink,n/s
0,1008,993,8.8075,8.1175,Orbicella_annularis,shrink,n/s
1,1010,999,1.375,0.915,Orbicella_annularis,shrink,n/s
1,1013,998,2.0425,1.7,Orbicella_annularis,shrink,n/s
149,1115,1098,3.375,3.06,Orbicella_faveolata,shrink,n/s
163,1195,1177,6.015,5.46,Acropora_cervicornis,shrink,n/s
167,1197,1178,8.39,4.4,Acropora_cervicornis,shrink,n/s
