Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
3366,-1,1242,0.0,5.3875,Orbicella_annularis,born,none
262,269,-1,1.93,0.0,Orbicella_annularis,dead,none
349,359,-1,57.32,0.0,Orbicella_annularis,dead,none
351,360,-1,1.4025,0.0,Orbicella_annularis,dead,none
354,363,-1,1.4975,0.0,Orbicella_annularis,dead,none
798,828,-1,12.9875,0.0,Acropora_palmata,dead,none
804,832,-1,5.015,0.0,Acropora_palmata,dead,none
808,834,-1,14.0,0.0,Acropora_palmata,dead,none
850,884,-1,2.75,0.0,Orbicella_annularis,dead,none
1114,1171,-1,14.36,0.0,Acropora_palmata,dead,none
1115,1173,-1,13.9125,0.0,Acropora_palmata,dead,none
1125,1181,-1,15.9975,0.0,Acropora_palmata,dead,none
1125,1187,-1,15.135,0.0,Acropora_palmata,dead,none
47,48,35,1.7075,1.8475,Orbicella_annularis,grow,n/s
51,51,37,2.605,2.9075,Orbicella_annularis,grow,n/s
52,53,40,5.17,5.625,Orbicella_annularis,grow,n/s
53,55,42,3.4025,3.965,Orbicella_annularis,grow,n/s
54,57,43,4.0,4.5,Orbicella_annularis,grow,n/s
55,58,44,2.555,2.78,Orbicella_annularis,grow,n/s
57,60,47,0.8325,0.88,Orbicella_annularis,grow,n/s
409,421,391,18.35,20.4075,Orbicella_franksi,grow,n/s
413,425,396,6.5275,7.04,Orbicella_franksi,grow,n/s
449,467,436,31.3525,33.05,Orbicella_annularis,grow,n/s
470,496,458,4.7875,5.105,Orbicella_franksi,grow,n/s
478,502,464,9.4775,10.5675,Orbicella_franksi,grow,n/s
483,506,468,4.755,5.1575,Orbicella_franksi,grow,n/s
488,511,471,6.185,6.655,Orbicella_franksi,grow,n/s
489,512,472,5.6,6.2575,Orbicella_franksi,grow,n/s
531,554,517,1.2075,1.325,Orbicella_annularis,grow,n/s
535,560,521,5.53,5.935,Orbicella_annularis,grow,n/s
540,566,523,3.5775,4.4375,Orbicella_annularis,grow,n/s
565,595,556,1.02,1.0925,Orbicella_annularis,grow,n/s
567,598,561,0.705,0.745,Orbicella_annularis,grow,n/s
573,606,567,0.59,0.675,Orbicella_annularis,grow,n/s
575,607,566,0.8875,0.985,Orbicella_annularis,grow,n/s
589,620,576,6.01,7.1875,Orbicella_franksi,grow,n/s
590,622,581,0.95,1.0,Orbicella_annularis,grow,n/s
591,623,579,7.7125,9.4225,Orbicella_franksi,grow,n/s
617,652,605,0.2125,0.4,Orbicella_annularis,grow,n/s
688,722,678,23.9375,25.7,Orbicella_franksi,grow,n/s
685,725,681,5.13,5.56,Orbicella_franksi,grow,n/s
687,726,684,6.955,7.5975,Orbicella_franksi,grow,n/s
692,729,686,3.945,4.665,Orbicella_franksi,grow,n/s
700,739,690,8.505,9.1325,Orbicella_franksi,grow,n/s
699,742,694,5.91,6.2625,Orbicella_franksi,grow,n/s
730,772,712,16.9775,21.6275,Acropora_palmata,grow,n/s
738,777,717,9.4475,12.28,Acropora_palmata,grow,n/s
746,784,729,5.235,6.8,Orbicella_faveolata,grow,n/s
748,788,731,6.6475,7.7075,Orbicella_faveolata,grow,n/s
753,790,734,14.3375,15.2475,Acropora_palmata,grow,n/s
765,801,743,6.025,7.3475,Orbicella_faveolata,grow,n/s
805,831,783,12.8875,15.3325,Acropora_palmata,grow,n/s
805,837,787,19.33,22.035,Acropora_palmata,grow,n/s
831,859,803,5.95,6.25,Orbicella_franksi,grow,n/s
828,867,809,7.79,8.32,Orbicella_franksi,grow,n/s
835,868,810,7.4325,9.385,Orbicella_franksi,grow,n/s
851,885,822,1.21,1.3025,Orbicella_annularis,grow,n/s
852,886,823,0.26,0.2875,Orbicella_annularis,grow,n/s
928,968,907,7.2375,7.7425,Orbicella_franksi,grow,n/s
932,971,913,5.56,6.58,Orbicella_franksi,grow,n/s
939,983,921,5.66,6.2125,Orbicella_franksi,grow,n/s
1087,1146,1087,11.455,13.72,Orbicella_faveolata,grow,n/s
1153,1209,1139,4.5775,5.2175,Orbicella_faveolata,grow,n/s
1158,1214,1145,4.0675,4.6175,Orbicella_faveolata,grow,n/s
1174,1230,1160,1.6575,2.1575,Orbicella_annularis,grow,n/s
1176,1233,1161,3.015,4.4725,Orbicella_annularis,grow,n/s
1178,1235,1164,2.28,2.5275,Orbicella_annularis,grow,n/s
1209,1270,1203,8.1975,8.635,Acropora_cervicornis,grow,n/s
1210,1272,1199,7.4525,14.6725,Acropora_cervicornis,grow,n/s
1213,1275,1205,10.0775,11.6275,Acropora_cervicornis,grow,n/s
1217,1281,1211,6.815,7.615,Orbicella_faveolata,grow,n/s
1224,1289,1217,6.485,9.6125,Orbicella_faveolata,grow,n/s
50,52,39,1.6825,12.6225,Orbicella_annularis,n/s,fuse
50,54,39,4.12,12.6225,Orbicella_annularis,n/s,fuse
