Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2,11,10,3.76,4.8475,Orbicella_annularis,grow,n/s
1,15,13,4.3925,6.15,Orbicella_annularis,grow,n/s
4,16,14,3.1825,3.74,Orbicella_annularis,grow,n/s
5,17,15,4.825,6.33,Orbicella_annularis,grow,n/s
5,18,16,4.8875,5.1975,Orbicella_annularis,grow,n/s
6,20,18,3.5775,4.3875,Orbicella_annularis,grow,n/s
7,21,19,4.0525,4.6425,Orbicella_annularis,grow,n/s
11,33,30,3.3475,3.5775,Orbicella_annularis,grow,n/s
12,39,36,4.08,4.4475,Orbicella_annularis,grow,n/s
15,73,73,32.32,34.795,Orbicella_annularis,grow,n/s
0,82,81,0.815,1.065,Orbicella_annularis,grow,n/s
19,100,101,4.1325,4.61,Orbicella_annularis,grow,n/s
20,103,104,5.9125,6.48,Orbicella_annularis,grow,n/s
21,105,106,5.29,5.74,Orbicella_annularis,grow,n/s
22,106,107,6.1825,6.865,Orbicella_annularis,grow,n/s
23,108,111,5.24,5.82,Orbicella_annularis,grow,n/s
24,112,112,4.5775,5.105,Orbicella_annularis,grow,n/s
22,113,114,5.81,6.5575,Orbicella_annularis,grow,n/s
26,118,120,4.2825,4.93,Orbicella_annularis,grow,n/s
26,123,124,5.015,5.4875,Orbicella_annularis,grow,n/s
28,124,125,4.22,4.78,Orbicella_annularis,grow,n/s
29,125,126,2.485,3.1625,Orbicella_annularis,grow,n/s
30,126,127,3.9775,4.3575,Orbicella_annularis,grow,n/s
29,127,128,5.635,6.455,Orbicella_annularis,grow,n/s
32,132,133,3.42,3.665,Orbicella_annularis,grow,n/s
33,161,163,3.0375,3.7025,Orbicella_annularis,grow,n/s
42,174,176,3.545,4.66,Orbicella_annularis,grow,n/s
42,176,178,4.9375,5.47,Orbicella_annularis,grow,n/s
42,178,179,5.9575,6.8425,Orbicella_annularis,grow,n/s
43,181,180,3.8875,4.7425,Orbicella_annularis,grow,n/s
43,185,184,6.4325,7.52,Orbicella_annularis,grow,n/s
42,186,185,2.905,3.1125,Orbicella_annularis,grow,n/s
42,188,187,5.5725,6.49,Orbicella_annularis,grow,n/s
42,189,189,5.3575,6.275,Orbicella_annularis,grow,n/s
42,191,190,6.12,6.8825,Orbicella_annularis,grow,n/s
45,217,217,4.5225,5.7225,Orbicella_annularis,grow,n/s
45,218,218,4.715,5.6625,Orbicella_annularis,grow,n/s
45,219,219,3.38,4.3275,Orbicella_annularis,grow,n/s
46,220,220,3.8325,4.89,Orbicella_annularis,grow,n/s
47,221,221,4.1275,4.9375,Orbicella_annularis,grow,n/s
48,223,223,4.885,5.7225,Orbicella_annularis,grow,n/s
