Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
66,0,0,3.9825,8.1975,Orbicella_sp.,grow,n/s
61,1,3,3.27,10.285,Orbicella_sp.,grow,n/s
67,2,2,2.3075,10.835,Orbicella_sp.,grow,n/s
8,36,34,4.0575,6.11,Orbicella_franksi,grow,n/s
9,38,36,2.92,6.7225,Orbicella_franksi,grow,n/s
14,39,40,3.39,3.6175,Orbicella_franksi,grow,n/s
18,48,45,3.4425,4.34,Orbicella_annularis,grow,n/s
20,52,48,5.66,5.995,Orbicella_annularis,grow,n/s
22,57,54,3.8425,4.1725,Orbicella_annularis,grow,n/s
26,68,61,2.525,2.805,Orbicella_annularis,grow,n/s
27,69,68,4.045,4.5825,Orbicella_annularis,grow,n/s
36,107,104,6.185,6.605,Orbicella_franksi,grow,n/s
39,109,105,5.5725,6.0875,Orbicella_franksi,grow,n/s
40,111,107,6.4325,6.7625,Orbicella_franksi,grow,n/s
42,114,109,6.3525,6.7,Orbicella_franksi,grow,n/s
43,116,111,4.9975,5.2575,Orbicella_franksi,grow,n/s
44,125,121,6.075,6.495,Orbicella_annularis,grow,n/s
46,128,123,5.3125,6.7175,Orbicella_annularis,grow,n/s
47,129,125,5.5325,5.885,Orbicella_annularis,grow,n/s
48,130,126,6.2625,7.555,Orbicella_annularis,grow,n/s
51,171,168,7.1,7.95,Orbicella_annularis,grow,n/s
52,173,169,10.1575,12.845,Orbicella_faveolata,grow,n/s
54,176,171,7.2775,7.955,Orbicella_faveolata,grow,n/s
55,177,172,15.395,22.715,Acropora_palmata,grow,n/s
57,179,174,26.4475,29.0775,Acropora_palmata,grow,n/s
21,59,55,35.2,42.375,Orbicella_annularis,n/s,fuse
25,67,65,11.145,7.73,Orbicella_annularis,n/s,split
25,67,72,11.145,3.2,Orbicella_annularis,n/s,split
21,74,55,8.73,42.375,Orbicella_annularis,n/s,fuse
30,75,73,12.58,18.13,Orbicella_annularis,n/s,fuse
30,79,73,5.24,18.13,Orbicella_annularis,n/s,fuse
2,28,26,5.05,5.1325,Orbicella_franksi,same,n/s
16,45,43,9.71,9.9,Orbicella_annularis,same,n/s
19,50,46,11.9625,11.5175,Orbicella_annularis,same,n/s
24,66,63,0.725,0.7075,Orbicella_annularis,same,n/s
31,70,69,328.705,333.46,Acropora_palmata,same,n/s
32,77,76,4.185,4.0775,Orbicella_annularis,same,n/s
33,80,78,0.6,0.575,Orbicella_annularis,same,n/s
34,83,79,1.98,2.0475,Orbicella_annularis,same,n/s
37,106,102,6.215,6.355,Orbicella_franksi,same,n/s
38,108,103,5.6025,5.7975,Orbicella_franksi,same,n/s
38,110,106,6.51,6.7275,Orbicella_franksi,same,n/s
41,112,108,4.8075,4.7,Orbicella_franksi,same,n/s
53,174,170,6.48,6.6925,Orbicella_faveolata,same,n/s
59,181,176,16.8625,16.1625,Acropora_palmata,same,n/s
3,29,28,4.9425,4.2925,Orbicella_franksi,shrink,n/s
4,31,29,9.005,5.1075,Orbicella_franksi,shrink,n/s
5,34,30,7.2675,5.4875,Orbicella_franksi,shrink,n/s
6,35,31,5.48,4.15,Orbicella_franksi,shrink,n/s
11,41,38,4.755,4.445,Orbicella_franksi,shrink,n/s
13,43,39,3.83,3.6175,Orbicella_franksi,shrink,n/s
28,72,70,1.225,1.115,Orbicella_annularis,shrink,n/s
45,126,122,2.5725,2.1625,Orbicella_annularis,shrink,n/s
49,168,164,20.1625,18.47,Orbicella_annularis,shrink,n/s
50,169,165,8.0675,6.76,Orbicella_annularis,shrink,n/s
56,178,173,21.14,17.65,Acropora_palmata,shrink,n/s
58,180,175,18.6825,10.3375,Acropora_palmata,shrink,n/s
