Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2,6,-1,2.75,0.0,Orbicella_faveolata,dead,split
37,512,-1,0.305,0.0,Orbicella_annularis,dead,none
38,514,-1,1.34,0.0,Orbicella_annularis,dead,none
42,527,-1,1.16,0.0,Orbicella_annularis,dead,none
0,0,713,0.7225,1.0725,Orbicella_annularis,grow,n/s
1,5,5,2.3825,2.6225,Orbicella_annularis,grow,n/s
3,133,130,5.8325,6.1525,Orbicella_faveolata,grow,n/s
3,137,133,8.1525,8.99,Orbicella_faveolata,grow,n/s
3,139,136,5.5475,5.835,Orbicella_faveolata,grow,n/s
3,142,139,9.5025,10.155,Orbicella_faveolata,grow,n/s
6,201,196,8.965,10.16,Orbicella_faveolata,grow,n/s
6,205,199,7.715,8.14,Orbicella_faveolata,grow,n/s
6,206,201,7.2625,7.94,Orbicella_faveolata,grow,n/s
6,209,203,6.75,7.345,Orbicella_faveolata,grow,n/s
6,210,205,7.2025,7.905,Orbicella_faveolata,grow,n/s
6,211,206,7.44,8.5275,Orbicella_faveolata,grow,n/s
7,212,208,6.4275,7.2175,Orbicella_faveolata,grow,n/s
6,213,207,8.32,9.1175,Orbicella_faveolata,grow,n/s
7,216,211,7.355,8.3275,Orbicella_faveolata,grow,n/s
6,217,212,7.53,8.07,Orbicella_faveolata,grow,n/s
7,218,213,4.5425,5.0625,Orbicella_faveolata,grow,n/s
7,223,219,6.905,7.9375,Orbicella_faveolata,grow,n/s
7,229,225,5.9525,6.9275,Orbicella_faveolata,grow,n/s
9,300,296,7.4875,8.185,Orbicella_faveolata,grow,n/s
9,301,297,5.7825,6.19,Orbicella_faveolata,grow,n/s
12,314,314,13.3475,15.1025,Orbicella_franksi,grow,n/s
13,320,320,8.5425,9.33,Orbicella_franksi,grow,n/s
12,329,326,6.5,6.8325,Orbicella_franksi,grow,n/s
12,331,328,7.2225,7.6425,Orbicella_franksi,grow,n/s
12,333,333,5.3475,5.9,Orbicella_franksi,grow,n/s
12,337,335,4.9825,5.7525,Orbicella_franksi,grow,n/s
14,342,338,3.6875,4.475,Orbicella_faveolata,grow,n/s
15,343,344,6.5325,6.98,Orbicella_faveolata,grow,n/s
16,344,345,4.2225,4.6775,Orbicella_faveolata,grow,n/s
15,348,347,7.13,7.535,Orbicella_faveolata,grow,n/s
14,349,341,3.97,4.7025,Orbicella_faveolata,grow,n/s
15,352,351,4.7425,5.065,Orbicella_faveolata,grow,n/s
15,353,352,3.78,5.005,Orbicella_faveolata,grow,n/s
18,356,349,6.7,7.845,Orbicella_faveolata,grow,n/s
15,357,353,3.9875,4.27,Orbicella_faveolata,grow,n/s
15,359,355,6.09,6.6025,Orbicella_faveolata,grow,n/s
15,360,356,6.6275,7.495,Orbicella_faveolata,grow,n/s
15,361,357,7.09,7.9675,Orbicella_faveolata,grow,n/s
15,362,358,6.5275,6.915,Orbicella_faveolata,grow,n/s
19,374,369,5.505,5.945,Orbicella_faveolata,grow,n/s
19,378,372,4.75,5.2025,Orbicella_faveolata,grow,n/s
20,389,382,5.0875,6.465,Orbicella_faveolata,grow,n/s
22,391,391,14.75,15.7775,Orbicella_faveolata,grow,n/s
21,392,385,5.5575,5.9275,Orbicella_faveolata,grow,n/s
21,393,387,7.76,8.82,Orbicella_faveolata,grow,n/s
22,399,396,6.31,8.0925,Orbicella_faveolata,grow,n/s
21,400,392,6.805,7.2975,Orbicella_faveolata,grow,n/s
22,401,398,6.555,7.28,Orbicella_faveolata,grow,n/s
21,402,393,8.4075,8.9275,Orbicella_faveolata,grow,n/s
22,404,401,6.65,7.5875,Orbicella_faveolata,grow,n/s
22,409,408,6.4075,7.1675,Orbicella_faveolata,grow,n/s
22,412,410,8.39,9.765,Orbicella_faveolata,grow,n/s
23,441,437,5.7175,6.445,Orbicella_annularis,grow,n/s
24,442,438,1.81,2.2775,Orbicella_annularis,grow,n/s
25,450,445,5.84,6.52,Orbicella_faveolata,grow,n/s
25,459,450,6.9375,7.425,Orbicella_faveolata,grow,n/s
27,460,453,2.945,3.7575,Orbicella_annularis,grow,n/s
30,463,454,2.13,2.6475,Orbicella_annularis,grow,n/s
25,464,458,7.215,7.92,Orbicella_faveolata,grow,n/s
31,465,457,2.7625,3.1625,Orbicella_annularis,grow,n/s
25,467,461,7.5725,8.19,Orbicella_faveolata,grow,n/s
27,469,460,2.82,3.58,Orbicella_annularis,grow,n/s
34,474,464,2.5,3.6525,Orbicella_annularis,grow,n/s
35,498,493,2.84,3.7175,Orbicella_faveolata,grow,n/s
35,499,494,6.075,8.7325,Orbicella_faveolata,grow,n/s
35,500,495,5.5475,7.63,Orbicella_faveolata,grow,n/s
36,507,504,0.825,0.91,Orbicella_annularis,grow,n/s
36,509,505,0.8875,1.0375,Orbicella_annularis,grow,n/s
36,510,507,0.975,1.2775,Orbicella_annularis,grow,n/s
36,511,506,1.4375,1.8125,Orbicella_annularis,grow,n/s
36,515,514,0.3825,0.4325,Orbicella_annularis,grow,n/s
39,517,516,0.485,0.745,Orbicella_annularis,grow,n/s
40,519,517,0.7475,1.0475,Orbicella_annularis,grow,n/s
41,521,518,1.135,1.2075,Orbicella_annularis,grow,n/s
36,523,519,2.535,3.15,Orbicella_annularis,grow,n/s
36,524,520,0.8825,1.7175,Orbicella_annularis,grow,n/s
41,526,521,0.8825,1.0075,Orbicella_annularis,grow,n/s
36,528,523,1.3475,1.8425,Orbicella_annularis,grow,n/s
48,556,554,6.845,7.7075,Orbicella_faveolata,grow,n/s
48,558,556,6.685,7.255,Orbicella_faveolata,grow,n/s
48,561,558,8.73,9.9475,Orbicella_faveolata,grow,n/s
48,564,561,5.375,6.2175,Orbicella_faveolata,grow,n/s
48,568,566,6.46,7.09,Orbicella_faveolata,grow,n/s
48,570,567,7.7275,8.505,Orbicella_faveolata,grow,n/s
