Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
16,83,-1,0.2325,0.0,Orbicella_annularis,dead,none
57,310,-1,6.5225,0.0,Acropora_palmata,dead,none
1,9,9,3.68,4.38,Orbicella_annularis,grow,n/s
2,11,11,3.36,3.76,Orbicella_annularis,grow,n/s
4,16,16,2.6425,3.1825,Orbicella_annularis,grow,n/s
5,18,17,4.3875,4.825,Orbicella_annularis,grow,n/s
7,22,21,2.8675,4.0525,Orbicella_annularis,grow,n/s
8,28,29,3.4425,3.8125,Orbicella_annularis,grow,n/s
9,29,30,3.7875,4.0025,Orbicella_annularis,grow,n/s
11,32,33,3.1,3.3475,Orbicella_annularis,grow,n/s
12,34,36,5.4025,5.93,Orbicella_annularis,grow,n/s
13,36,37,3.9075,4.275,Orbicella_annularis,grow,n/s
12,37,38,5.37,5.6875,Orbicella_annularis,grow,n/s
12,38,39,3.685,4.08,Orbicella_annularis,grow,n/s
15,71,73,30.1225,32.32,Orbicella_annularis,grow,n/s
18,95,99,7.1,8.15,Orbicella_annularis,grow,n/s
19,97,100,3.5675,4.1325,Orbicella_annularis,grow,n/s
20,99,103,4.91,5.9125,Orbicella_annularis,grow,n/s
21,101,105,4.725,5.29,Orbicella_annularis,grow,n/s
22,102,106,5.4775,6.1825,Orbicella_annularis,grow,n/s
23,105,108,4.4025,5.24,Orbicella_annularis,grow,n/s
24,108,112,4.0475,4.5775,Orbicella_annularis,grow,n/s
22,111,113,5.23,5.81,Orbicella_annularis,grow,n/s
27,116,119,2.9,3.3275,Orbicella_annularis,grow,n/s
26,117,118,3.525,4.2825,Orbicella_annularis,grow,n/s
26,120,123,4.26,5.015,Orbicella_annularis,grow,n/s
28,121,124,3.895,4.22,Orbicella_annularis,grow,n/s
30,123,126,3.6375,3.9775,Orbicella_annularis,grow,n/s
29,124,127,5.33,5.635,Orbicella_annularis,grow,n/s
42,173,174,3.2925,3.545,Orbicella_annularis,grow,n/s
42,176,178,5.1075,5.9575,Orbicella_annularis,grow,n/s
43,178,181,3.6775,3.8875,Orbicella_annularis,grow,n/s
43,182,185,5.805,6.4325,Orbicella_annularis,grow,n/s
42,183,186,1.37,2.905,Orbicella_annularis,grow,n/s
42,185,188,4.985,5.5725,Orbicella_annularis,grow,n/s
42,186,189,3.595,5.3575,Orbicella_annularis,grow,n/s
42,187,191,5.75,6.12,Orbicella_annularis,grow,n/s
42,189,193,2.645,3.895,Orbicella_annularis,grow,n/s
44,193,196,113.34,134.23,Acropora_cervicornis,grow,n/s
48,218,223,4.4375,4.885,Orbicella_annularis,grow,n/s
49,219,224,2.375,2.84,Orbicella_annularis,grow,n/s
50,221,226,3.695,4.425,Orbicella_annularis,grow,n/s
51,227,230,70.42,84.6325,Acropora_cervicornis,grow,n/s
52,239,245,34.45,36.9075,Acropora_palmata,grow,n/s
52,246,249,68.15,88.0325,Acropora_palmata,grow,n/s
54,250,257,3.755,4.0175,Orbicella_annularis,grow,n/s
54,255,263,3.1775,3.9775,Orbicella_annularis,grow,n/s
54,256,262,3.815,4.715,Orbicella_annularis,grow,n/s
54,263,267,4.21,5.09,Orbicella_annularis,grow,n/s
54,265,269,6.14,6.7425,Orbicella_annularis,grow,n/s
55,266,268,4.57,5.1275,Orbicella_annularis,grow,n/s
52,274,278,17.9075,20.85,Acropora_palmata,grow,n/s
61,302,309,26.8225,34.6625,Acropora_palmata,grow,n/s
