Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
0,0,0,8.3,13.57,Porites_porites,grow,n/s
1,1,1,9.1375,12.1775,Porites_porites,grow,n/s
2,2,2,24.4575,29.435,Orbicella_annularis,grow,n/s
