Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
0,-1,0,0.0,14.2825,Orbicella_annularis,born,none
1,-1,1,0.0,11.785,Porites_porites,born,none
2,-1,2,0.0,8.825,Porites_porites,born,none
3,-1,3,0.0,11.5525,Orbicella_annularis,born,none
4,-1,4,0.0,23.4425,Orbicella_annularis,born,none
5,-1,5,0.0,13.8675,Orbicella_annularis,born,none
6,-1,6,0.0,16.9925,Orbicella_annularis,born,none
7,-1,7,0.0,20.785,Orbicella_annularis,born,none
8,-1,8,0.0,5.495,Porites_porites,born,none
9,-1,9,0.0,6.3475,Porites_porites,born,none
10,-1,10,0.0,9.3475,Porites_porites,born,none
11,-1,11,0.0,10.075,Porites_porites,born,none
12,-1,12,0.0,22.2925,Orbicella_annularis,born,none
13,-1,13,0.0,18.5275,Orbicella_annularis,born,none
14,-1,14,0.0,16.465,Orbicella_annularis,born,none
15,-1,15,0.0,29.3425,Orbicella_annularis,born,none
16,-1,16,0.0,14.4825,Orbicella_annularis,born,none
17,-1,17,0.0,8.6275,Porites_porites,born,none
18,-1,18,0.0,10.515,Porites_porites,born,none
19,-1,19,0.0,8.915,Porites_porites,born,none
20,-1,20,0.0,7.2125,Porites_porites,born,none
21,-1,21,0.0,11.0,Porites_porites,born,none
22,-1,22,0.0,13.9875,Orbicella_annularis,born,none
23,-1,23,0.0,10.4175,Porites_porites,born,none
