source_file,logger_location,date_time,date,temperature_c
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T16:44:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T16:54:56Z,2025-05-19,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T17:04:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T17:14:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T17:24:56Z,2025-05-19,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T17:34:56Z,2025-05-19,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T17:44:56Z,2025-05-19,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T17:54:56Z,2025-05-19,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T18:04:56Z,2025-05-19,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T18:14:56Z,2025-05-19,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T18:24:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T18:34:56Z,2025-05-19,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T18:44:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T18:54:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T19:04:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T19:14:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T19:24:56Z,2025-05-19,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T19:34:56Z,2025-05-19,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T19:44:56Z,2025-05-19,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T19:54:56Z,2025-05-19,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T20:04:56Z,2025-05-19,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T20:14:56Z,2025-05-19,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T20:24:56Z,2025-05-19,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T20:34:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T20:44:56Z,2025-05-19,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T20:54:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T21:04:56Z,2025-05-19,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T21:14:56Z,2025-05-19,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T21:24:56Z,2025-05-19,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T21:34:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T21:44:56Z,2025-05-19,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T21:54:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T22:04:56Z,2025-05-19,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T22:14:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T22:24:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T22:34:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T22:44:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T22:54:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T23:04:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T23:14:56Z,2025-05-19,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T23:24:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T23:34:56Z,2025-05-19,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T23:44:56Z,2025-05-19,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-19T23:54:56Z,2025-05-19,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T00:04:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T00:14:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T00:24:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T00:34:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T00:44:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T00:54:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T01:04:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T01:14:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T01:24:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T01:34:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T01:44:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T01:54:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T02:04:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T02:14:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T02:24:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T02:34:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T02:44:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T02:54:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T03:04:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T03:14:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T03:24:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T03:34:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T03:44:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T03:54:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T04:04:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T04:14:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T04:24:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T04:34:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T04:44:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T04:54:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T05:04:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T05:14:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T05:24:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T05:34:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T05:44:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T05:54:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T06:04:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T06:14:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T06:24:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T06:34:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T06:44:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T06:54:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T07:04:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T07:14:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T07:24:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T07:34:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T07:44:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T07:54:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T08:04:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T08:14:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T08:24:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T08:34:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T08:44:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T08:54:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T09:04:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T09:14:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T09:24:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T09:34:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T09:44:56Z,2025-05-20,27.88
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T09:54:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T10:04:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T10:14:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T10:24:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T10:34:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T10:44:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T10:54:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T11:04:56Z,2025-05-20,27.93
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T11:14:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T11:24:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T11:34:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T11:44:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T11:54:56Z,2025-05-20,27.97
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T12:04:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T12:14:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T12:24:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T12:34:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T12:44:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T12:54:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T13:04:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T13:14:56Z,2025-05-20,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T13:24:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T13:34:56Z,2025-05-20,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T13:44:56Z,2025-05-20,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T13:54:56Z,2025-05-20,28.23
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T14:04:56Z,2025-05-20,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T14:14:56Z,2025-05-20,28.18
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T14:24:56Z,2025-05-20,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T14:34:56Z,2025-05-20,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T14:44:56Z,2025-05-20,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T14:54:56Z,2025-05-20,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T15:04:56Z,2025-05-20,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T15:14:56Z,2025-05-20,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T15:24:56Z,2025-05-20,28.27
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T15:34:56Z,2025-05-20,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T15:44:56Z,2025-05-20,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T15:54:56Z,2025-05-20,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T16:04:56Z,2025-05-20,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T16:14:56Z,2025-05-20,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T16:24:56Z,2025-05-20,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T16:34:56Z,2025-05-20,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T16:44:56Z,2025-05-20,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T16:54:56Z,2025-05-20,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T17:04:56Z,2025-05-20,28.310000000000002
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T17:14:56Z,2025-05-20,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T17:24:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T17:34:56Z,2025-05-20,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T17:44:56Z,2025-05-20,28.53
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T17:54:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T18:04:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T18:14:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T18:24:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T18:34:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T18:44:56Z,2025-05-20,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T18:54:56Z,2025-05-20,28.4
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T19:04:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T19:14:56Z,2025-05-20,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T19:24:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T19:34:56Z,2025-05-20,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T19:44:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T19:54:56Z,2025-05-20,28.479999999999997
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T20:04:56Z,2025-05-20,28.439999999999998
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T20:14:56Z,2025-05-20,28.35
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T20:24:56Z,2025-05-20,28.14
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T20:34:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T20:44:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T20:54:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T21:04:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T21:14:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T21:24:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T21:34:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T21:44:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T21:54:56Z,2025-05-20,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T22:04:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T22:14:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T22:24:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T22:34:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T22:44:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T22:54:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T23:04:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T23:14:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T23:24:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T23:34:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T23:44:56Z,2025-05-20,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-20T23:54:56Z,2025-05-20,28.01
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T00:04:56Z,2025-05-21,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T00:14:56Z,2025-05-21,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T00:24:56Z,2025-05-21,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T00:34:56Z,2025-05-21,28.1
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T00:44:56Z,2025-05-21,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T00:54:56Z,2025-05-21,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T01:04:56Z,2025-05-21,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T01:14:56Z,2025-05-21,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T01:24:56Z,2025-05-21,28.05
21706349 Deep Nurser 2025-11-20 14_38_59 AST (Data AST).csv,Deep Nursery,2025-05-21T01:34:56Z,2025-05-21,28.05
